presentedImage,sharp_left,left,slight_left,ahead,slight_right,right,sharp_right
minigolf.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
museum6.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
newsstand5.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
newsstand7.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
office3.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
park7.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parkinglot.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parkinglot2.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pavilion.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pavilion5.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pharmacy4.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
photographer_studio2.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
playground10.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
playground6.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
playroom4.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
playroom6.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
poolhall1.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
poolhall2.jpeg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
racecarcourse2.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ruralroad5.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sandDunes_desert_outdoor9.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sculpturegarden1.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sidewalk2.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sidewalk5.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stripmall.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
theater2.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
track.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
track5.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trainStation1.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trainStation5.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
volleyballcourt.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
volleyballcourt4.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
waitingroom3.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
warehouse2.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
warehouseoutside1.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wineVineyard2.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wineVineyard8.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yogastudio4.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
