presentedImage,sharp_left,left,slight_left,ahead,slight_right,right,sharp_right
dining_car6.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doctor1.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
driveway7.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
driveway8.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
drymountains5.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dugout1.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fabricstore1.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
farm4.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
foodcourt.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
foodcourt6.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
forestpath4.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fountain4.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fountain7.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
golfcourse7.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenhouse.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hallway2.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hayfield4.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
highway.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
homegarage3.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
homegarage4.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hotelRoom7.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hut1.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hut5.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
igloo4.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kindergarten_classroom5.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kindergarten_classroom6.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kindergarten_classroom7.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lab3.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lab4.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lab5.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
labClass7.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
liquorstore.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
liquorstore2.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lockerroom2.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
metroInside1.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
minigolf8.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
museum3.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
museum4.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nursery4.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
operatingroom1.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
park.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
park2.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
park8.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pavilion3.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pier2.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
poolhall5.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rainforest5.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
readingroom4.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
restaurant8.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sandDunes_desert_outdoor.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sandDunes_desert_outdoor3.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sandDunes_desert_outdoor8.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sculpturegarden2.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
soccerfield.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
staircase7.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stripmall3.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ticket_counter6.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tvstudio2.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
warehouseoutside2.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weightroom.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weightroom4.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
windmill1.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
winebarrel3.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
winebarrel4.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrestlingring7.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
