presentedImage,participant,0,1,2,3,4,5,6
courtroom2.jpg,43903,,,,,,,
courtroom3.jpg,43903,,,,,,,
cubicle4.jpg,43903,,,,,,,
cubicle7.jpg,43903,-0.8176016,-0.5895026,0.8620366,1.857378,-0.236986,-0.2577222,-0.8176016
dancestudio5.jpg,43903,,,,,,,
dancestudio6.jpg,43903,,,,,,,
deck1.jpg,43903,,,,,,,
deck2.jpg,43903,,,,,,,
deck4.jpg,43903,,,,,,,
deck5.jpg,43903,,,,,,,
dentist2.jpg,43903,,,,,,,
dentist4.jpg,43903,,,,,,,
desertvegetation2.jpg,43903,,,,,,,
desertvegetation3.jpg,43903,,,,,,,
desertvegetation6.jpg,43903,,,,,,,
diner10.jpg,43903,,,,,,,
diner11.jpg,43903,,,,,,,
diner12.jpg,43903,,,,,,,
diner14.jpg,43903,,,,,,,
dining_car.jpg,43903,,,,,,,
dining_car2.jpg,43903,,,,,,,
dining_car3.jpg,43903,-0.3826929,-0.3826929,-0.3826929,2.267659,-0.3541945,-0.3826929,-0.3826929
dining_car6.jpg,43903,,,,,,,
diningroom1.jpg,43903,,,,,,,
diningroom3.jpg,43903,,,,,,,
diningroom5.jpg,43903,,,,,,,
dinosaur4.jpg,43903,-1.512658,1.266252,0.4517441,-0.2669397,-0.2190274,1.074603,-0.7939745
dock1.jpg,43903,-0.4756057,-0.4756057,-0.4756057,2.199333,0.1786958,-0.4756057,-0.4756057
dock2.jpg,43903,,,,,,,
dock3.jpg,43903,,,,,,,
dock4.jpg,43903,,,,,,,
doctor1.jpg,43903,,,,,,,
dormroom6.jpg,43903,,,,,,,
dormroom9.jpg,43903,,,,,,,
driveway4.jpg,43903,,,,,,,
driveway6.jpg,43903,,,,,,,
driveway7.jpg,43903,,,,,,,
driveway8.jpg,43903,,,,,,,
drycleaners4.jpg,43903,,,,,,,
drycleaners6.jpg,43903,-0.5447047,-0.5447047,-0.5447047,0.726273,1.997251,-0.5447047,-0.5447047
drymountains.jpg,43903,-0.5879912,-0.5879912,-0.5879912,1.476158,1.451438,-0.575631,-0.5879912
drymountains3.jpg,43903,-0.3941317,-0.3941317,-0.3941317,2.266257,-0.2955988,-0.3941317,-0.3941317
drymountains5.jpg,43903,,,,,,,
drymountains6.jpg,43903,-0.7061847,-0.7061847,-0.5963337,1.435909,1.435909,-0.1569299,-0.7061847
dugout1.jpg,43903,,,,,,,
dugout2.jpg,43903,-0.7477944,-0.7477944,-0.7477944,1.701712,0.5105134,0.7789525,-0.7477944
dugout4.jpg,43903,,,,,,,
elevatorOutside1.jpg,43903,-0.6841009,-0.6841009,-0.6841009,1.371376,1.493594,-0.1285665,-0.6841009
elevatorOutside2.jpg,43903,,,,,,,
elevatorOutside4.jpg,43903,,,,,,,
exerciseequipment3.jpg,43903,,,,,,,
exerciseequipment5.jpg,43903,,,,,,,
eyeglassstore9.jpg,43903,,,,,,,
fabricstore1.jpg,43903,,,,,,,
fabricstore2.jpg,43903,,,,,,,
factory1.jpg,43903,-0.3779645,-0.3779645,-0.3779645,2.267787,-0.3779645,-0.3779645,-0.3779645
farm1.jpg,43903,,,,,,,
farm2.jpg,43903,,,,,,,
farm3.jpg,43903,,,,,,,
farm4.jpg,43903,,,,,,,
farmersmarket4.jpg,43903,-0.6626163,-0.6626163,-0.6626163,-0.08282702,1.867373,0.865919,-0.6626163
fireplace4.jpg,43903,,,,,,,
firestation2.jpg,43903,,,,,,,
firestation3.jpg,43903,,,,,,,
firestation4.jpg,43903,-0.9504957,-0.9504957,1.39908,0.3011472,0.03764342,1.113617,-0.9504957
firestation5.jpg,43903,,,,,,,
fittingroom2.jpg,43903,,,,,,,
fittingroom5.jpg,43903,-0.5716244,-0.5716244,-0.5716244,-0.1674455,2.136374,0.3175691,-0.5716244
flowershop.jpg,43903,,,,,,,
flowershop3.jpg,43903,-0.4078773,-0.4078773,-0.4078773,-0.223012,2.262398,-0.4078773,-0.4078773
foodcourt.jpg,43903,,,,,,,
foodcourt6.jpg,43903,,,,,,,
forestpath10.jpg,43903,,,,,,,
forestpath2.jpg,43903,,,,,,,
forestpath4.jpg,43903,,,,,,,
forestpath6.jpg,43903,-0.3986842,-0.3986842,-0.3986842,2.265251,-0.2718301,-0.3986842,-0.3986842
fountain.jpg,43903,,,,,,,
fountain4.jpg,43903,,,,,,,
fountain7.jpg,43903,,,,,,,
frontDoor.jpg,43903,,,,,,,
frontDoor2.jpg,43903,,,,,,,
frontDoor3.jpg,43903,,,,,,,
frontDoor5.jpg,43903,-0.3779645,-0.3779645,-0.3779645,2.267787,-0.3779645,-0.3779645,-0.3779645
frontFoyer.jpg,43903,,,,,,,
frontFoyer4.jpg,43903,,,,,,,
frontFoyer6.jpg,43903,-0.7156662,-0.7156662,0.09502625,-0.2167785,-0.07126963,2.152938,-0.5285833
frontFoyer7.jpg,43903,,,,,,,
frontLawn2.jpg,43903,,,,,,,
frontLawn3.jpg,43903,-0.5708041,-0.5708041,2.04818,0.6043808,-0.3693438,-0.5708041,-0.5708041
frontLawn4.jpg,43903,,,,,,,
frontLawn5.jpg,43903,,,,,,,
gasstation2.jpg,43903,,,,,,,
gasstation6.jpg,43903,,,,,,,
gasstation7.jpg,43903,,,,,,,
gasstation8.jpg,43903,,,,,,,
gazebo.jpg,43903,,,,,,,
gazebo2.jpg,43903,-0.9438691,-0.9438691,0.9040224,0.5379307,-0.4383139,1.566474,-0.682375
gazebo3.jpg,43903,,,,,,,
gazebo5.jpg,43903,-0.5493075,-0.5493075,0.5576302,2.072387,-0.4327877,-0.5493075,-0.5493075
golfcourse10.jpg,43903,-0.8119023,-0.8119023,1.9118,0.3891004,0.3891004,-0.2542939,-0.8119023
golfcourse6.jpg,43903,,,,,,,
golfcourse7.jpg,43903,,,,,,,
greenhouse.jpg,43903,,,,,,,
greenhouse2.jpg,43903,,,,,,,
greenhouse5.jpg,43903,,,,,,,
greenmountains.jpg,43903,,,,,,,
grocerystore2.jpg,43903,,,,,,,
grocerystore3.jpg,43903,,,,,,,
grocerystore5.jpg,43903,,,,,,,
grocerystore6.jpg,43903,,,,,,,
hallway.jpg,43903,,,,,,,
hallway2.jpg,43903,,,,,,,
hallway4.jpg,43903,-0.3779645,-0.3779645,-0.3779645,2.267787,-0.3779645,-0.3779645,-0.3779645
hallway5.jpg,43903,,,,,,,
hardwarestore1.jpg,43903,,,,,,,
hayfield4.jpg,43903,,,,,,,
hayfield5.jpg,43903,,,,,,,
hayfield6.jpg,43903,,,,,,,
hayfield7.jpg,43903,,,,,,,
hedgemaze1.jpg,43903,-0.7326593,-0.7326593,1.66243,1.011591,0.2566167,-0.7326593,-0.7326593
highway.jpg,43903,,,,,,,
highway2.jpg,43903,,,,,,,
highway4.jpg,43903,-0.4444835,-0.4444835,-0.4444835,2.238729,-0.01631131,-0.4444835,-0.4444835
highway7.jpg,43903,,,,,,,
homegarage.jpg,43903,-0.5039526,-0.5039526,-0.5039526,0.3779645,2.141798,-0.5039526,-0.5039526
homegarage2.jpg,43903,,,,,,,
homegarage3.jpg,43903,,,,,,,
homegarage4.jpg,43903,,,,,,,
homegarden6.jpg,43903,-0.9045011,-0.9045011,0.003816446,0.08396211,1.099141,1.526584,-0.9045011
homegarden7.jpg,43903,,,,,,,
homeoffice.jpg,43903,,,,,,,
homeoffice8.jpg,43903,,,,,,,
hometheater2.jpg,43903,,,,,,,
horsebarn11.jpg,43903,,,,,,,
horsebarn8.jpg,43903,-0.7960252,-0.7960252,-0.7960252,1.030918,0.8710604,1.282123,-0.7960252
horsebarn9.jpg,43903,,,,,,,
hospitalroom2.jpg,43903,,,,,,,
hospitalroom3.jpg,43903,,,,,,,
hotelRoom2.jpg,43903,-0.393841,-0.393841,-0.393841,2.266313,-0.2971081,-0.393841,-0.393841
hotelRoom3.jpg,43903,,,,,,,
hotelRoom7.jpg,43903,,,,,,,
hotellobby2.jpg,43903,,,,,,,
hut1.jpg,43903,,,,,,,
hut2.jpg,43903,,,,,,,
hut3.jpg,43903,,,,,,,
hut5.jpg,43903,,,,,,,
icecream2.jpg,43903,,,,,,,
igloo.jpg,43903,,,,,,,
igloo2.jpg,43903,,,,,,,
igloo4.jpg,43903,,,,,,,
igloo5.jpg,43903,,,,,,,
jail1.jpg,43903,,,,,,,
jewelrystore.jpg,43903,,,,,,,
jewelrystore8.jpg,43903,-0.5039526,-0.5039526,-0.5039526,2.141799,0.3779645,-0.5039526,-0.5039526
kindergarten_classroom.jpg,43903,,,,,,,
kindergarten_classroom5.jpg,43903,,,,,,,
kindergarten_classroom6.jpg,43903,,,,,,,
kindergarten_classroom7.jpg,43903,,,,,,,
lab1.jpg,43903,,,,,,,
lab3.jpg,43903,,,,,,,
lab4.jpg,43903,,,,,,,
lab5.jpg,43903,,,,,,,
labClass7.jpg,43903,,,,,,,
laundromat2.jpeg,43903,-0.6113544,-0.6113544,-0.6113544,-0.4075696,1.059681,1.793306,-0.6113544
laundromat3.jpg,43903,-0.5184353,-0.5184353,0.4909685,2.101208,-0.5184353,-0.5184353,-0.5184353
laundromat4.jpg,43903,-0.5400447,-0.5400447,2.10162,0.4847389,-0.4261798,-0.5400447,-0.5400447
library_aisle10.jpg,43903,,,,,,,
library_aisle3.jpg,43903,,,,,,,
library_aisle8.jpg,43903,,,,,,,
library_aisle9.jpg,43903,,,,,,,
lightingstore2.jpg,43903,,,,,,,
lightingstore3.jpg,43903,,,,,,,
lightingstore4.jpg,43903,-0.5926515,-0.5926515,-0.5926515,-0.2574143,0.5806787,2.047341,-0.5926515
liquorstore.jpg,43903,,,,,,,
liquorstore2.jpg,43903,,,,,,,
liquorstore7.jpg,43903,,,,,,,
liquorstore8.jpg,43903,,,,,,,
livingroom.jpg,43903,-0.750728,-0.45186,1.440971,-0.152992,1.416065,-0.750728,-0.750728
lockerroom.jpg,43903,,,,,,,
lockerroom2.jpg,43903,,,,,,,
lockerroom3.jpg,43903,-0.3957613,-0.3957613,-0.3957613,-0.2871209,2.265927,-0.3957613,-0.3957613
lockerroom4.jpg,43903,,,,,,,
lookout4.jpg,43903,,,,,,,
mallindoor6.jpg,43903,,,,,,,
metroInside1.jpg,43903,,,,,,,
metroInside2.jpg,43903,,,,,,,
metroInside3.jpg,43903,-0.5142158,-0.5142158,-0.5142158,2.113998,0.4570807,-0.5142158,-0.5142158
metroInside4.jpg,43903,,,,,,,
minigolf.jpg,43903,,,,,,,
minigolf8.jpg,43903,,,,,,,
museum3.jpg,43903,,,,,,,
museum4.jpg,43903,,,,,,,
museum5.jpg,43903,,,,,,,
museum6.jpg,43903,,,,,,,
musicStore1.jpg,43903,-0.7986314,-0.5957532,0.6440576,0.6440576,1.703532,-0.7986314,-0.7986314
musicStore3.jpg,43903,,,,,,,
newsstand2.jpg,43903,,,,,,,
newsstand5.jpg,43903,,,,,,,
newsstand7.jpg,43903,,,,,,,
nursery.jpg,43903,-0.5491697,-0.5491697,2.05216,0.606977,-0.4624587,-0.5491697,-0.5491697
nursery4.jpg,43903,,,,,,,
observatory1.jpg,43903,,,,,,,
observatory2.jpg,43903,,,,,,,
observatory4.jpeg,43903,-0.3904671,-0.3904671,-0.3904671,2.266879,-0.314543,-0.3904671,-0.3904671
office3.jpg,43903,,,,,,,
operatingroom1.jpg,43903,,,,,,,
operatingroom4.jpg,43903,-0.5137382,-0.5137382,-0.5137382,0.4532984,2.115392,-0.5137382,-0.5137382
pantry5.jpg,43903,,,,,,,
park.jpg,43903,,,,,,,
park2.jpg,43903,,,,,,,
park7.jpg,43903,,,,,,,
park8.jpg,43903,,,,,,,
parkinggarage.jpg,43903,,,,,,,
parkinggarage2.jpg,43903,,,,,,,
parkinggarage3.jpg,43903,-0.5852015,-0.5852015,-0.5197636,1.796737,1.063833,-0.5852015,-0.5852015
parkinggarage4.jpg,43903,,,,,,,
parkinglot.jpg,43903,,,,,,,
parkinglot2.jpg,43903,,,,,,,
parkinglot3.jpg,43903,,,,,,,
pasture.jpg,43903,,,,,,,
pasture8.jpg,43903,,,,,,,
pasture9.jpg,43903,-0.4388604,-0.4388604,-0.4388604,-0.1396374,2.254147,-0.3590676,-0.4388604
pavilion.jpg,43903,,,,,,,
pavilion2.jpg,43903,,,,,,,
pavilion3.jpg,43903,,,,,,,
pavilion5.jpg,43903,,,,,,,
pharmacy4.jpg,43903,,,,,,,
photographer_studio2.jpg,43903,,,,,,,
pier2.jpg,43903,,,,,,,
pier5.jpg,43903,-0.3864833,-0.3864833,-0.3864833,2.267369,-0.3349522,-0.3864833,-0.3864833
playground10.jpg,43903,,,,,,,
playground6.jpg,43903,,,,,,,
playground9.jpg,43903,-0.3896917,-0.3896917,-0.3896917,2.266989,-0.3185306,-0.3896917,-0.3896917
playroom4.jpg,43903,,,,,,,
playroom6.jpg,43903,,,,,,,
poolhall1.jpg,43903,,,,,,,
poolhall2.jpeg,43903,,,,,,,
poolhall5.jpg,43903,,,,,,,
porch.jpg,43903,-0.4260289,-0.4260289,-0.4260289,2.253293,-0.123149,-0.4260289,-0.4260289
postoffice4.jpg,43903,,,,,,,
promenadeDeck.jpg,43903,,,,,,,
promenadeDeck2.jpg,43903,-0.5961685,-0.5961685,1.246046,1.659604,-0.5209761,-0.5961685,-0.5961685
promenadeDeck3.jpg,43903,-0.5805314,-0.5805314,-0.5805314,-0.4327598,1.956215,0.7986706,-0.5805314
promenadeDeck6.jpg,43903,-0.4626709,-0.4626709,-0.4626709,0.0951046,2.21825,-0.4626709,-0.4626709
publicrestroom2.jpg,43903,,,,,,,
racecarcourse2.jpg,43903,,,,,,,
rainforest5.jpg,43903,,,,,,,
readingroom1.jpg,43903,,,,,,,
readingroom2.jpg,43903,,,,,,,
readingroom4.jpg,43903,,,,,,,
readingroom5.jpg,43903,,,,,,,
recordingstudio4.jpg,43903,,,,,,,
restaurant13.jpg,43903,-0.4327676,-0.4327676,-0.4327676,2.248637,-0.08479905,-0.4327676,-0.4327676
restaurant14.jpg,43903,,,,,,,
restaurant8.jpg,43903,,,,,,,
restaurantkitchen2.jpg,43903,,,,,,,
rooftop1.jpg,43903,,,,,,,
rooftop2.jpg,43903,,,,,,,
rooftop3.jpg,43903,,,,,,,
rooftop4.jpg,43903,,,,,,,
ruralroad2.jpg,43903,-0.4793431,-0.4793431,-0.4793431,0.2036148,2.193101,-0.4793431,-0.4793431
ruralroad3.jpg,43903,-0.4053653,-0.4053653,-0.4053653,2.26329,-0.2364631,-0.4053653,-0.4053653
ruralroad5.jpg,43903,,,,,,,
ruralroad7.jpg,43903,,,,,,,
sandDunes_desert_outdoor.jpg,43903,,,,,,,
sandDunes_desert_outdoor3.jpg,43903,,,,,,,
sandDunes_desert_outdoor8.jpg,43903,,,,,,,
sandDunes_desert_outdoor9.jpg,43903,,,,,,,
sandbox.jpg,43903,,,,,,,
savanna.jpg,43903,-0.4073212,-0.4073212,-0.3054909,2.265724,-0.3309485,-0.4073212,-0.4073212
savanna5.jpg,43903,,,,,,,
sculpturegarden1.jpg,43903,,,,,,,
sculpturegarden2.jpg,43903,,,,,,,
sculpturegarden3.jpg,43903,,,,,,,
sculpturegarden4.jpg,43903,-0.9869452,-0.9869452,0.8590819,0.01997868,0.7472014,1.334574,-0.9869452
shoestore2.jpg,43903,,,,,,,
shoestore4.jpg,43903,,,,,,,
sidewalk1.jpg,43903,-0.5727661,-0.5727661,-0.5727661,1.79173,1.072101,-0.5727661,-0.5727661
sidewalk2.jpg,43903,,,,,,,
sidewalk3.jpg,43903,,,,,,,
sidewalk5.jpg,43903,,,,,,,
skatepark5.jpg,43903,-0.6966425,-0.6966425,-0.147178,1.102854,1.721001,-0.5867496,-0.6966425
skatepark7.jpg,43903,-0.8574804,-0.8574804,1.085908,0.200313,1.577904,-0.2916839,-0.8574804
soccerfield.jpg,43903,,,,,,,
soccerfield2.jpg,43903,,,,,,,
staircase.jpg,43903,,,,,,,
staircase4.jpg,43903,-0.6220838,-0.6220838,0.4078392,0.01032507,2.070171,-0.6220838,-0.6220838
staircase6.jpg,43903,-0.5999678,-0.5999678,-0.5999678,2.068125,-0.1717555,0.5035025,-0.5999678
staircase7.jpg,43903,,,,,,,
stripmall.jpg,43903,,,,,,,
stripmall3.jpg,43903,,,,,,,
stripmall6.jpg,43903,-0.6124233,-0.5942582,1.585554,1.331242,-0.4852676,-0.6124233,-0.6124233
tenniscourt.jpg,43903,,,,,,,
tenniscourt3.jpg,43903,-0.3779645,-0.3779645,-0.3779645,2.267787,-0.3779645,-0.3779645,-0.3779645
theater2.jpg,43903,,,,,,,
ticket_counter6.jpg,43903,,,,,,,
tollbooth8.jpg,43903,,,,,,,
track.jpg,43903,,,,,,,
track5.jpg,43903,,,,,,,
trainStation1.jpg,43903,,,,,,,
trainStation3.jpg,43903,,,,,,,
trainStation5.jpg,43903,,,,,,,
treehouse.jpg,43903,,,,,,,
tvstudio2.jpg,43903,,,,,,,
tvstudio3.jpg,43903,,,,,,,
volleyballcourt.jpg,43903,,,,,,,
volleyballcourt4.jpg,43903,,,,,,,
waitingroom2.jpg,43903,,,,,,,
waitingroom3.jpg,43903,,,,,,,
waitingroom4.jpg,43903,-0.3943315,-0.3943315,-0.3943315,2.266219,-0.2945609,-0.3943315,-0.3943315
warehouse1.jpg,43903,,,,,,,
warehouse2.jpg,43903,,,,,,,
warehouse3.jpg,43903,-0.5970969,-0.5970969,-0.5970969,1.188933,1.704488,-0.5050336,-0.5970969
warehouse4.jpg,43903,,,,,,,
warehouseoutside1.jpg,43903,,,,,,,
warehouseoutside2.jpg,43903,,,,,,,
warehouseoutside3.jpg,43903,,,,,,,
warehouseoutside4.jpg,43903,,,,,,,
weightroom.jpg,43903,,,,,,,
weightroom4.jpg,43903,,,,,,,
weightroom5.jpg,43903,,,,,,,
windmill1.jpg,43903,,,,,,,
windmill2.jpg,43903,-0.4919759,-0.4919759,-0.4919759,0.2907131,2.169167,-0.4919759,-0.4919759
wineVineyard2.jpg,43903,,,,,,,
wineVineyard8.jpg,43903,,,,,,,
wineVineyard9.jpg,43903,,,,,,,
winebarrel2.jpg,43903,,,,,,,
winebarrel3.jpg,43903,,,,,,,
winebarrel4.jpg,43903,,,,,,,
wrestlingring7.jpg,43903,,,,,,,
yogastudio1.jpg,43903,,,,,,,
yogastudio4.jpg,43903,,,,,,,
ATM1.jpg,46502,,,,,,,
ATM4.jpg,46502,,,,,,,
HorseRaceTrack.jpg,46502,,,,,,,
RVinside2.jpg,46502,,,,,,,
ShowJumping7.jpg,46502,,,,,,,
airplanecabin1.jpg,46502,,,,,,,
airplanecabin3.jpg,46502,,,,,,,
airplanecabin5.jpg,46502,,,,,,,
airportTerminal2.jpg,46502,,,,,,,
airportTerminal3.jpg,46502,,,,,,,
airportTerminal4.jpg,46502,,,,,,,
airportTerminal6.jpg,46502,,,,,,,
alley1.jpg,46502,,,,,,,
alley2.jpg,46502,-0.577099,-0.577099,-0.577099,-0.333744,2.051135,0.591005,-0.577099
alley3.jpg,46502,,,,,,,
alley4.jpg,46502,,,,,,,
amusement3.jpg,46502,,,,,,,
apartmentBuilding1.jpg,46502,-1.458107,0.8316196,0.171868,1.258518,-0.1386033,0.4823394,-1.147635
apartmentBuilding2.jpg,46502,,,,,,,
apartmentBuilding3.jpg,46502,,,,,,,
apartmentBuilding4.jpg,46502,,,,,,,
appleorchard2.jpg,46502,,,,,,,
appleorchard3.jpg,46502,,,,,,,
appleorchard4.jpg,46502,,,,,,,
applestore1.jpg,46502,,,,,,,
applestore2.jpg,46502,,,,,,,
applestore4.jpg,46502,,,,,,,
applestore6.jpg,46502,,,,,,,
aquarium1.jpg,46502,,,,,,,
arcade1.jpg,46502,-1.247523,0.219564,-0.05988114,-0.0249505,1.337345,1.022969,-1.247523
arcade2.jpg,46502,,,,,,,
artStudio1.jpg,46502,,,,,,,
artStudio3.jpg,46502,,,,,,,
attic1.jpg,46502,-0.5912622,-0.5912622,1.277889,1.633918,-0.5467587,-0.5912622,-0.5912622
attic2.jpg,46502,,,,,,,
attic3.jpg,46502,,,,,,,
attic4.jpg,46502,,,,,,,
auto_showroom1.jpg,46502,,,,,,,
auto_showroom3.jpg,46502,,,,,,,
auto_showroom4.jpg,46502,,,,,,,
auto_showroom5.jpg,46502,,,,,,,
backstage1.jpg,46502,,,,,,,
backstage2.jpg,46502,,,,,,,
backyard1.jpg,46502,,,,,,,
backyard2.jpg,46502,,,,,,,
backyard5.jpg,46502,,,,,,,
backyard6.jpg,46502,,,,,,,
baggageClaim1.jpg,46502,,,,,,,
baggageClaim2.jpg,46502,-0.7814457,-0.7814457,-0.7814457,-0.4788433,0.2194698,1.802313,0.8013974
baggageClaim3.jpg,46502,,,,,,,
baggageClaim4.jpg,46502,,,,,,,
balconyIN.jpg,46502,,,,,,,
balconyIN2.jpg,46502,,,,,,,
ballroom1.jpg,46502,,,,,,,
ballroom2.jpg,46502,,,,,,,
ballroom3.jpg,46502,,,,,,,
ballroom4.jpg,46502,,,,,,,
bambooforest.jpg,46502,-0.3877062,-0.3877062,-0.3877062,2.267238,-0.3287075,-0.3877062,-0.3877062
bambooforest3.jpg,46502,,,,,,,
bambooforest4.jpg,46502,,,,,,,
bambooforest5.jpg,46502,,,,,,,
banquetHall2.jpg,46502,-1.580813,1.689614,-0.01280006,-0.4608037,-0.371203,0.480004,0.2560021
banquetHall4.jpg,46502,-0.7193925,1.593538,1.212929,0.01254755,-0.6608373,-0.7193925,-0.7193925
banquetHall6.jpg,46502,-0.5892926,-0.5892926,-0.5702831,1.444717,1.482736,-0.5892926,-0.5892926
bar.jpg,46502,,,,,,,
bar2.jpg,46502,-1.44788,1.182948,-0.06777316,-0.4127998,-0.2834148,1.441718,-0.4127998
bar8.jpg,46502,,,,,,,
barbershop2.jpg,46502,,,,,,,
barbershop3.jpg,46502,-0.5380223,-0.5380223,-0.5380223,2.028543,0.6615681,-0.5380223,-0.5380223
baseball6.jpg,46502,,,,,,,
basement.jpg,46502,,,,,,,
basement5.jpg,46502,,,,,,,
basement6.jpg,46502,,,,,,,
basketballcourt.jpg,46502,,,,,,,
basketballcourt3.jpg,46502,,,,,,,
basketballcourt4.jpg,46502,-0.942809,0.4170117,-0.3626189,-0.4170117,1.903749,0.3444879,-0.942809
basketballcourt7.jpg,46502,,,,,,,
baywindow5.jpg,46502,,,,,,,
beach1.jpeg,46502,,,,,,,
beach2.jpg,46502,,,,,,,
bedroom6.jpg,46502,-0.4997998,-0.4997998,-0.4997998,-0.3320588,0.1232383,2.208019,-0.4997998
bikerack1.jpg,46502,,,,,,,
bistrooutdoor5.jpg,46502,,,,,,,
bistrooutdoor6.jpg,46502,,,,,,,
bleachers5.jpg,46502,,,,,,,
bleachers6.jpg,46502,,,,,,,
bleachers7.jpg,46502,,,,,,,
bleachers8.jpg,46502,,,,,,,
boardwalk.jpg,46502,,,,,,,
boardwalk2.jpg,46502,,,,,,,
boardwalk4.jpg,46502,,,,,,,
boardwalk6.jpg,46502,,,,,,,
botanicalGarden4.jpg,46502,,,,,,,
botanicalGarden5.jpg,46502,,,,,,,
botanicalGarden6.jpg,46502,,,,,,,
botanicalGarden7.jpg,46502,,,,,,,
bowlingalley3.jpg,46502,-0.66769,-0.6375363,1.171688,1.684302,-0.2153839,-0.66769,-0.66769
bowlingalley5.jpg,46502,,,,,,,
breakroom2.jpg,46502,,,,,,,
breakroom4.jpg,46502,,,,,,,
breakroom5.jpg,46502,-0.83473,1.112973,1.112973,0.9738517,-0.6956083,-0.83473,-0.83473
brewery2.jpg,46502,,,,,,,
brewery4.jpg,46502,,,,,,,
bridalboutique2.jpg,46502,,,,,,,
bridalboutique3.jpg,46502,,,,,,,
bus_shelter.jpg,46502,,,,,,,
bus_shelter3.jpg,46502,,,,,,,
cabin3.jpg,46502,,,,,,,
cabin4.jpg,46502,,,,,,,
cabinIndoors.jpg,46502,,,,,,,
cabinIndoors5.jpg,46502,,,,,,,
cafeteria1.jpg,46502,,,,,,,
cafeteria5.jpg,46502,-0.6568239,-0.6568239,-0.6568239,-0.4524787,2.060968,0.4875094,-0.1255264
cafeteria6.jpg,46502,-0.5335342,-0.3037041,2.16697,0.2708712,-0.5335342,-0.5335342,-0.5335342
campsite.jpg,46502,,,,,,,
campsite3.jpg,46502,,,,,,,
campsite6.jpg,46502,-0.6772791,2.031837,0.3762662,0.1881331,-0.5643992,-0.6772791,-0.6772791
campsite7.jpg,46502,,,,,,,
campusquad1.jpg,46502,,,,,,,
campusquad2.jpg,46502,,,,,,,
campusquad3.jpg,46502,,,,,,,
campusquad4.jpg,46502,,,,,,,
cargo5.jpg,46502,,,,,,,
carmechanic.jpg,46502,,,,,,,
carmechanic2.jpg,46502,,,,,,,
carmechanic4.jpeg,46502,,,,,,,
casino1.jpg,46502,-0.7429286,-0.7429286,-0.7429286,2.045424,-0.1675541,0.3635607,-0.01264563
casino3.jpg,46502,-0.7313243,1.759132,0.7906209,0.3755449,-0.7313243,-0.7313243,-0.7313243
castle2.jpg,46502,,,,,,,
castle3.jpg,46502,,,,,,,
castle4.jpg,46502,,,,,,,
cave.jpg,46502,-0.5763115,-0.5763115,-0.026196,2.153892,0.1775505,-0.5763115,-0.5763115
cave4.jpg,46502,,,,,,,
cave5.jpg,46502,,,,,,,
cave6.jpg,46502,,,,,,,
cemetery.jpg,46502,,,,,,,
cemetery3.jpg,46502,,,,,,,
cemetery5.jpg,46502,,,,,,,
cemetery6.jpg,46502,-0.3779644,-0.3779644,-0.3779644,2.267787,-0.3779644,-0.3779644,-0.3779644
checkoutcounter2.jpg,46502,,,,,,,
checkoutcounter9.jpg,46502,,,,,,,
church3.jpg,46502,,,,,,,
church4.jpg,46502,,,,,,,
church6.jpg,46502,-1.3051,0.204933,-0.4494146,-0.499749,0.4062707,1.891136,-0.2480768
church8.jpg,46502,-1.173457,1.184322,0.1195187,-0.1466821,1.336437,-0.1466821,-1.173457
churchInside1.jpg,46502,,,,,,,
churchInside3.jpg,46502,,,,,,,
churchInside4.jpg,46502,,,,,,,
citystreet10.jpg,46502,,,,,,,
citystreet9.jpg,46502,,,,,,,
classroom1.jpg,46502,,,,,,,
cliff2.jpg,46502,,,,,,,
cliff3.jpg,46502,-0.7384218,1.68942,1.023721,0.162229,-0.6601043,-0.7384218,-0.7384218
cliff5.jpg,46502,,,,,,,
closet.jpg,46502,,,,,,,
clothingstore2.jpg,46502,,,,,,,
clothingstore3.jpg,46502,,,,,,,
clothingstore5.jpg,46502,,,,,,,
conference3.jpg,46502,-0.6336488,-0.6336488,-0.6336488,-0.04016086,2.021429,0.553327,-0.6336488
conference4.jpg,46502,,,,,,,
constructionSite2.jpg,46502,,,,,,,
constructionSite4.jpg,46502,,,,,,,
copyroom2.jpg,46502,,,,,,,
cornfield2.jpg,46502,,,,,,,
cornfield4.jpg,46502,-0.3779645,-0.3779645,-0.3779645,2.267787,-0.3779645,-0.3779645,-0.3779645
courthouse1.jpg,46502,,,,,,,
courthouse2.jpg,46502,,,,,,,
courthouse4.jpg,46502,,,,,,,
courtroom2.jpg,46502,,,,,,,
courtroom3.jpg,46502,-0.5892867,-0.5892867,-0.5892867,-0.2821054,0.5955557,2.043696,-0.5892867
cubicle4.jpg,46502,,,,,,,
cubicle7.jpg,46502,,,,,,,
dancestudio5.jpg,46502,-0.7889926,-0.7889926,-0.5191934,0.8456731,1.750294,0.2902041,-0.7889926
dancestudio6.jpg,46502,,,,,,,
deck1.jpg,46502,,,,,,,
deck2.jpg,46502,-1.165487,0.840679,0.3859481,-0.4700161,-0.3897694,1.643145,-0.8445004
deck4.jpg,46502,,,,,,,
deck5.jpg,46502,,,,,,,
dentist2.jpg,46502,,,,,,,
dentist4.jpg,46502,,,,,,,
desertvegetation2.jpg,46502,,,,,,,
