presentedImage,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
amusement3.jpg,-0.7434637749999999,-0.68509025,-0.21335505,-0.39753317499999996,-0.486123845,-0.5435542833333333,-0.5338253583333333,0.20537945158333334,1.0736075,0.7059082558333333,1.5285378583333333,1.1131487333333334,0.3179429833333333,-0.59811535,-0.7434637749999999
apartmentBuilding1.jpg,-0.8302516,-0.8302516,0.2112464304347826,0.4733434434782609,0.1319370322173913,-0.13431007217391305,-0.18557941304347825,2.1757385260869566,-0.11791153652173912,-0.09169086169565219,0.16535986391304347,0.4760078478260869,0.18664108652173914,-0.8000275043478261,-0.8302516
apartmentBuilding2.jpg,-0.8452775375,-0.8452775375,-0.1343336625,0.07330873375000001,-0.038310699999999996,-0.20571863,-0.20784337125,0.0013861537499999937,0.3537086875,0.67129004625,1.13222915,1.840470425,-0.1050760125,-0.8452775375,-0.8452775375
apartmentBuilding3.jpg,-0.9793914833333334,-0.9414334666666666,0.24295543916666665,0.7151270216666666,0.42687188833333334,0.012831389166666665,-0.025757004833333336,1.0354193583333333,-0.046443370000000005,-0.08873214750000001,0.3671632,0.7338273666666667,0.46259509166666674,-0.9356422333333333,-0.9793914833333334
apartmentBuilding4.jpg,-1.0627066705882353,-1.0449635117647058,-0.39079464705882355,0.42641539411764706,0.5816307176470589,0.15951194411764708,0.06371919235294118,0.04417873352941177,0.2583955994117647,0.27282118411764705,0.6221275123529412,0.7621589882352942,1.3600759411764705,-0.9898637882352941,-1.0627066705882353
appleorchard2.jpg,-0.7149827411764706,-0.7149827411764706,-0.6002729652941177,1.035758095235294,0.5887341,0.07047269176470589,0.43027863464705884,1.4048806129411764,0.5429383835294117,0.2309573611176471,0.23632526470588236,-0.39460660588235297,-0.6855348647058823,-0.7149827411764706,-0.7149827411764706
appleorchard3.jpg,-0.4819977588235294,-0.4819977588235294,-0.4819977588235294,-0.4457060294117647,-0.3417495252941176,-0.37212268235294116,-0.26225968529411764,-0.027391266470588232,0.21986589070588233,2.1123131176470586,1.7846982647058824,0.12290120294117646,-0.3805604382352941,-0.4819977588235294,-0.4819977588235294
appleorchard4.jpg,-0.32824141818181823,-0.32824141818181823,-0.32824141818181823,-0.32824141818181823,-0.32824141818181823,-0.32824141818181823,-0.32824141818181823,1.1592305363636364,3.107908,-0.32824141818181823,-0.32824141818181823,-0.32824141818181823,-0.32824141818181823,-0.32824141818181823,-0.32824141818181823
applestore1.jpg,-0.6612112818181818,-0.6612112818181818,-0.2914833,-0.47336392090909096,-0.5369553454545455,-0.24981737454545455,-0.22112832727272727,0.20757607636363637,0.3783845945454546,0.8064225848181817,1.8543581272727272,1.5313032454545457,-0.36045112727272727,-0.6612112818181818,-0.6612112818181818
applestore2.jpg,-0.8637503,-0.8637503,-0.4589393133333333,0.24211212541666668,-0.21678339341666666,-0.3227243733333333,-0.014147540833333342,0.4146067216666667,0.4077593433333333,0.5230590666666667,1.0818990366666668,1.9051587333333335,-0.10699885000000003,-0.8637503,-0.8637503
applestore4.jpg,-0.784002,-0.784002,-0.21677431358333332,1.3619808916666667,0.51803197275,-0.007172556666666667,-0.08719393333333332,0.4173618391666667,-0.05547128500000001,-0.07892681500000003,0.14431908583333333,0.9615908833333332,0.121237725,-0.7269774333333333,-0.784002
applestore6.jpg,-0.5632676727272727,-0.5632676727272727,-0.03946952727272726,2.0562886454545453,1.995823272727273,1.0138505636363637,0.04233922363636364,-0.10540095363636363,-0.45728984545454543,-0.5632676727272727,-0.5632676727272727,-0.5632676727272727,-0.5632676727272727,-0.5632676727272727,-0.5632676727272727
aquarium1.jpg,-0.5179156545454545,-0.5179156545454545,-0.5179156545454545,-0.5179156545454545,-0.5179156545454545,-0.5179156545454545,-0.5179156545454545,0.01932252090909091,0.6243761454545455,1.0516232818181819,2.8422928181818183,0.5272854086363636,-0.40365927272727276,-0.5179156545454545,-0.5179156545454545
arcade1.jpg,-0.7087943043478261,-0.7087943043478261,-0.4630070104347826,-0.07243277826086957,0.011216207391304358,-0.11075412695652175,-0.17435535304347827,0.5223539965217391,0.7749424702173913,1.2210734913043477,2.1052580260869567,-0.27032313395652174,-0.7087943043478261,-0.7087943043478261,-0.7087943043478261
arcade2.jpg,-0.45873251666666665,-0.45873251666666665,-0.45873251666666665,-0.45873251666666665,-0.4281741958333333,2.1839691583333334,1.7088764375,0.804332575,-0.1981633041666667,-0.2320375375,-0.3829414416666667,-0.36064995,-0.3428167583333333,-0.45873251666666665,-0.45873251666666665
artStudio1.jpg,-0.7855014375,-0.7855014375,-0.5139132375,0.938461275,0.2724691375,-0.11157133875,0.46322030374999995,0.26263754625,0.53734314,0.16215160875,0.7705625,0.40232255,-0.04167675874999999,-0.7855014375,-0.7855014375
artStudio3.jpg,-0.596619875,-0.596619875,-0.596619875,-0.596619875,1.3375351500000001,0.9218288375,0.31967020125,0.43478546375,1.465973775,0.8649271125,-0.571761525,-0.596619875,-0.596619875,-0.596619875,-0.596619875
attic1.jpg,-0.4808257652173913,-0.4808257652173913,-0.4808257652173913,-0.4546776869565217,-0.29391614086956525,0.19139331199999998,1.1093001826086957,2.1075840652173916,0.8402992356521739,-0.09884039130434781,-0.29574028260869567,-0.29802192304347824,-0.4032514956521739,-0.4808257652173913,-0.4808257652173913
attic2.jpg,-0.3676612,-0.3676612,-0.3676612,-0.2567806125,-0.22266352499999997,-0.017535487499999974,-0.026064762499999984,2.9095795875,0.47804254375,0.07671200000000003,-0.3676612,-0.3676612,-0.3676612,-0.3676612,-0.3676612
attic3.jpg,-0.4146444875,-0.4146444875,-0.4146444875,-0.4146444875,-0.34214262500000003,-0.2434659375,1.5264590625,2.6173945875,-0.0475858775,-0.23617836250000002,-0.28637195875,-0.2696407625,-0.2696407625,-0.3756050125,-0.4146444875
attic4.jpg,-0.4369671,-0.4369671,-0.4369671,-0.4369671,-0.4369671,-0.4369671,-0.4369671,-0.09721368529411765,1.6017083764705884,2.5906548235294116,0.5756679235294118,-0.3209289847058823,-0.41718461176470584,-0.4369671,-0.4369671
auto_showroom1.jpg,-0.6735667,-0.6735667,-0.6457118818181818,1.0681533818181819,0.5663251363636364,0.16733665363636366,0.034089299090909075,-0.10333982363636364,-0.10490199090909091,-0.05321363090909092,0.8330619418181818,1.2680958318181819,-0.33562829272727274,-0.6735667,-0.6735667
auto_showroom3.jpg,-0.7086471,-0.7086471,-0.13904088750000002,0.22291621250000004,-0.17754565,-0.36486774499999997,-0.35944953,-0.12604059,0.73243015125,0.6681209075,1.244841225,1.8418713375,-0.7086471,-0.7086471,-0.7086471
auto_showroom4.jpg,-0.7105124727272727,-0.7105124727272727,-0.7105124727272727,-0.2651416272727272,1.0996779090909092,1.1122276545454546,0.08478427818181816,-0.23874463927272727,-0.22939117272727272,-0.24668475999999998,0.0922552,1.3528011636363635,0.7557876454545455,-0.6755215454545455,-0.7105124727272727
auto_showroom5.jpg,-0.7095587818181819,-0.7095587818181819,-0.15959813636363637,0.2528151363636364,-0.1951296718181818,-0.36587949090909083,-0.3195857,0.949264830909091,1.2667685181818182,1.0414520645454546,0.5074778636363637,0.3127561818181819,-0.4521071363636363,-0.7095587818181819,-0.7095587818181819
backstage1.jpg,-0.5105174636363636,-0.5105174636363636,-0.5105174636363636,-0.5105174636363636,-0.3834719454545455,-0.1896515610909091,-0.2375624,1.9966040999999999,0.934498050909091,0.7944279181818181,0.47419869090909084,0.0009826190909090608,-0.3734650181818182,-0.4639732272727273,-0.5105174636363636
backstage2.jpg,-0.4966094375,-0.4966094375,-0.4966094375,-0.01200686250000002,2.266656775,1.2645458875,0.986198825,0.284717455,-0.320627575,-0.4966094375,-0.4966094375,-0.4966094375,-0.4966094375,-0.4966094375,-0.4966094375
backyard1.jpg,-0.65090885,-0.65090885,-0.6289485833333334,-0.29287446,1.1431135833333332,0.5118506533333333,0.6388606066666667,1.5457931833333334,0.27294485,0.5400544916666666,-0.023025800000000003,-0.5734945908333333,-0.5327861166666666,-0.6487611666666667,-0.65090885
backyard2.jpg,-0.406251575,-0.406251575,-0.406251575,-0.403525775,-0.370816075,-0.26178375,1.7783811,1.7950457499999999,-0.03506522249999999,-0.06923998749999999,0.13191551249999997,-0.12740199875,-0.406251575,-0.406251575,-0.406251575
backyard5.jpg,-0.7083305000000001,-0.7083305000000001,-0.7083305000000001,-0.478868775,0.4917695166666667,0.7093375159166667,0.4356062508333334,1.0635816058333334,0.8800799266666667,1.2161798158333335,0.2623829416666667,-0.417325625,-0.6210903358333334,-0.7083305000000001,-0.7083305000000001
backyard6.jpg,-0.600352875,-0.600352875,-0.600352875,-0.600352875,-0.37869635,-0.041469536666666675,0.25479552,1.8420982,0.7153327440833334,0.10738217416666668,0.6818379833333333,0.9534906283333333,-0.5326539583333333,-0.600352875,-0.600352875
baggageClaim1.jpg,-0.9503635882352941,-0.9503635882352941,-0.9503635882352941,1.1631431788235296,1.4625146117647059,0.7165867429411764,0.21452155117647057,-0.052580485882352944,-0.15285113147058824,-0.13272082941176472,0.13800367117647058,0.35000746470588234,0.9297523882352942,-0.8349229117647059,-0.9503635882352941
baggageClaim2.jpg,-0.5493070043478261,-0.5493070043478261,-0.20615070869565216,-0.13075911304347826,-0.31150397043478256,-0.37482400173913044,-0.3259906273913043,-0.00381856913043478,0.2793628458695652,0.2908729426521739,1.0643156173913044,2.122118356521739,-0.20810205173913043,-0.5475997043478261,-0.5493070043478261
baggageClaim3.jpg,-0.7803378294117647,-0.7803378294117647,-0.6271428764705883,0.7782836235294118,0.5398142735294117,0.02786854058823529,-0.15663615294117647,0.01215338823529412,-0.014709123705882354,0.16527713647058823,1.3634247235294117,1.8133558294117647,-0.7803378294117647,-0.7803378294117647,-0.7803378294117647
baggageClaim4.jpg,-0.6810999375,-0.6810999375,-0.6810999375,-0.4887502375,2.636757125,1.2908427999999998,0.3492625875,0.0037344662499999987,-0.25749118375,-0.270689372125,-0.053051765,0.26031194999999996,-0.065426505,-0.6810999375,-0.6810999375
balconyIN.jpg,-0.5698616636363636,-0.5698616636363636,-0.5416417909090909,0.5050855354545455,1.2063013827272728,1.0125604272727273,1.3130356063636364,1.4982029272727273,-0.43465054545454546,-0.5698616636363636,-0.5698616636363636,-0.5698616636363636,-0.5698616636363636,-0.5698616636363636,-0.5698616636363636
balconyIN2.jpg,-0.4489625875,-0.4489625875,-0.4489625875,-0.4489625875,-0.4489625875,-0.4489625875,-0.4489625875,0.2746488025,1.5839618500000001,2.43330025,0.012937987499999998,-0.171701525,-0.09248414999999999,-0.4489625875,-0.4489625875
ballroom1.jpg,-0.606410725,-0.606410725,-0.5895723500000001,-0.3647535,-0.017076450000000007,0.5216269,0.05826284,2.43372085,0.15829614375,0.725010075,0.3702623025,-0.4784122375,-0.4127698875,-0.58536285,-0.606410725
ballroom2.jpg,-0.8101105999999999,-0.8101105999999999,-0.6332453272727273,0.3504128936363636,0.3153834818181818,-0.0010491954545454546,-0.08721605,1.5897807927272725,0.24081120454545457,0.17225580818181818,0.23919207272727272,0.7680617272727273,0.2860550563636364,-0.8101105999999999,-0.8101105999999999
ballroom3.jpg,-0.717244725,-0.717244725,-0.6838190166666668,0.015923583333333286,0.08323058333333333,0.099446465,0.5635795666666666,1.7622521166666667,0.7373554766666667,0.633632825,0.32132665833333335,-0.0640077583333333,-0.5999415916666667,-0.717244725,-0.717244725
ballroom4.jpg,-0.7232668909090909,-0.7232668909090909,-0.6889344090909091,-0.6109654545454546,0.7648535181818182,1.476109709090909,0.8067444545454545,0.7644813967272728,0.14988187181818183,0.2331443670909091,0.5020381872727273,-0.10292328181818178,-0.4013628818181818,-0.7232668909090909,-0.7232668909090909
bambooforest.jpg,-0.42654661739130434,-0.42654661739130434,-0.42654661739130434,-0.42654661739130434,-0.14535939565217393,0.2039650565217391,0.7299775036521738,2.250550147826087,0.23556415508695652,0.3652437469565218,-0.22756825217391305,-0.42654661739130434,-0.42654661739130434,-0.42654661739130434,-0.42654661739130434
bambooforest3.jpg,-0.34358211818181816,-0.34358211818181816,-0.34358211818181816,-0.34358211818181816,-0.34358211818181816,-0.34358211818181816,2.952555,1.3964354636363636,-0.22600489999999998,-0.34358211818181816,-0.34358211818181816,-0.34358211818181816,-0.34358211818181816,-0.34358211818181816,-0.34358211818181816
bambooforest4.jpg,-0.27874115,-0.27874115,-0.27874115,-0.27874115,-0.27874115,-0.27874115,-0.27874115,3.56480675,0.058828232499999966,-0.27874115,-0.27874115,-0.27874115,-0.27874115,-0.27874115,-0.27874115
bambooforest5.jpg,-0.5455370545454545,-0.5455370545454545,-0.3399229972727273,-0.28740031818181816,-0.16661451181818182,-0.19754703636363635,2.4739218363636364,1.037387318181818,0.46860017,-0.20132807272727274,0.06618100000000003,-0.14222996363636364,-0.5288991545454546,-0.5455370545454545,-0.5455370545454545
banquetHall2.jpg,-0.7890295086956521,-0.7890295086956521,-0.3529721726086957,1.1838994260869564,0.8343897895652175,0.6870261739130435,-0.01923555273913044,-0.07136924130434781,-0.2628352234782609,0.2670371304347826,0.5952337956521739,0.5469695347826087,-0.2520256304347826,-0.7890295086956521,-0.7890295086956521
banquetHall4.jpg,-0.5248104,-0.5248104,-0.5248104,0.74687215,2.5028527347826084,0.6785475917391305,0.29278600739130434,0.05034267960869565,-0.23775587217391306,-0.10721031739130435,-0.2639030043478261,-0.5136695608695652,-0.5248104,-0.5248104,-0.5248104
banquetHall6.jpg,-0.5005025043478261,-0.5005025043478261,-0.5005025043478261,-0.5005025043478261,-0.24875056647826088,-0.13417088739130434,1.5218847521739132,0.874061664,1.3507548043478261,0.9704219351739131,-0.3470070856521739,-0.4836771434782609,-0.5005025043478261,-0.5005025043478261,-0.5005025043478261
bar.jpg,-0.5274857764705883,-0.5274857764705883,-0.2927358411764706,2.160644947058824,1.8580282176470586,0.43127874117647064,0.3101537423529412,0.16059312294117647,-0.40807642035294117,-0.5274857764705883,-0.5274857764705883,-0.5274857764705883,-0.5274857764705883,-0.5274857764705883,-0.5274857764705883
bar2.jpg,-0.8075361782608697,-0.8075361782608697,-0.5699344478260869,1.2932437173913045,0.7978257204347826,0.16365699308695653,-0.06343639521739129,0.02286672130434783,-0.011268486521739136,0.17179839,0.39336700869565216,1.1594046086956522,-0.1273790451304348,-0.8075361782608697,-0.8075361782608697
bar8.jpg,-0.7491205750000001,-0.5579642949166667,0.27237961666666666,-0.156468954,-0.30281960583333334,-0.3821607333333333,-0.37987849166666665,0.41361223,0.6515063675,0.45032710849999996,0.4138941666666667,1.36287845,0.44162628333333337,-0.7286913083333334,-0.7491205750000001
barbershop2.jpg,-0.5267522916666667,-0.5267522916666667,-0.5017790750000001,0.2055745833333333,2.0091994333333334,1.2030444666666666,0.2713997139166667,0.7373151334166667,-0.2603772616666667,-0.13844903416666668,-0.43720698416666665,-0.46991637833333333,-0.511795475,-0.5267522916666667,-0.5267522916666667
barbershop3.jpg,-0.3662969608695652,-0.3662969608695652,-0.3662969608695652,-0.3662969608695652,-0.3662969608695652,-0.356485247826087,-0.27371332173913043,1.4672035578260871,2.6236591000000002,0.18491411304347824,-0.3489056173913043,-0.3662969608695652,-0.3662969608695652,-0.3662969608695652,-0.3662969608695652
baseball6.jpg,-0.6246777499999999,-0.6246777499999999,-0.6246777499999999,-0.6069880666666666,0.1286749491666667,0.4786457083333333,0.15421394083333334,1.892888375,0.5938610390833333,0.8408406916666666,0.8659818499999999,-0.6000522833333334,-0.6246777499999999,-0.6246777499999999,-0.6246777499999999
basement.jpg,-0.5949503625,-0.5949503625,-0.5949503625,0.65357715,1.7849398,0.6638885375000001,0.41081305375,0.67515330125,0.6773187125,-0.10608787750000001,-0.5949503625,-0.5949503625,-0.5949503625,-0.5949503625,-0.5949503625
basement5.jpg,-0.6294016588235295,-0.6294016588235295,-0.6294016588235295,-0.3056704470588235,1.0278953729411764,2.288804231764706,0.6991541258823529,0.23480888588235294,-0.07668148294117648,-0.06610766529411763,0.19373110552941175,-0.24790139764705882,-0.6010245999999999,-0.6294016588235295,-0.6294016588235295
basement6.jpg,-0.6088436833333334,-0.60110455,-0.1391116583333333,0.22089202500000002,-0.21087166333333332,-0.35789688583333334,1.7782358291666667,1.6432783750000002,0.8459924733333333,0.016876162500000003,-0.41108881416666665,-0.4027599583333333,-0.5559103083333333,-0.6088436833333334,-0.6088436833333334
basketballcourt.jpg,-0.46235479166666665,-0.46235479166666665,-0.40784251666666665,-0.2898289625,-0.142239318,0.02018253333333332,-0.03875387500000001,2.9842715,0.30480213333333334,0.057084966666666674,0.049508974166666664,-0.3487811916666667,-0.33898490833333333,-0.46235479166666665,-0.46235479166666665
basketballcourt3.jpg,-0.6719303470588235,-0.6719303470588235,-0.6256838588235294,-0.2889197470588235,0.3014112664705882,0.2371443570588235,0.07747111470588235,0.7579317951764706,1.2902463447058825,1.062876916,0.726973494117647,-0.40143734117647056,-0.45029295882352943,-0.6719303470588235,-0.6719303470588235
basketballcourt4.jpg,-0.4748876826086956,-0.4748876826086956,-0.46981918260869565,-0.10315076521739132,-0.28424447826086957,-0.2967772708695652,-0.21084530695652176,0.39218786173913045,1.6776452,2.0226009139130436,0.08825962913043477,-0.4414181082608696,-0.4748876826086956,-0.4748876826086956,-0.4748876826086956
basketballcourt7.jpg,-0.5773295083333333,-0.56720635,-0.4983688483333333,-0.5071660583333334,-0.24630775833333332,0.3043147666666666,0.04457394083333336,0.8713499980833334,1.849467525,1.0771820691666667,0.4465857891666667,-0.4651071125,-0.5773295083333333,-0.5773295083333333,-0.5773295083333333
baywindow5.jpg,-0.6262223705882353,-0.6262223705882353,-0.6262223705882353,-0.6262223705882353,-0.6262223705882353,-0.6114093176470589,0.08594898823529411,1.0614333458823528,0.5597539405882352,0.6810641235294117,1.040037505882353,1.2570423176470589,0.20553965294117646,-0.5220764470588235,-0.6262223705882353
beach1.jpeg,-0.7091047833333333,-0.7091047833333333,-0.7031387250000001,0.38732763499999995,1.1477652333333335,0.6399689308333333,0.7457436940000001,0.5795600833333333,0.07256579166666666,-0.44867233333333334,0.10081001666666663,0.8043257916666667,-0.4898368166666667,-0.7091047833333333,-0.7091047833333333
beach2.jpg,-0.5533940181818182,-0.5533940181818182,-0.4159728545454545,-0.40011657272727275,-0.46354172000000005,-0.4279094636363636,-0.33956044545454545,0.9877002045454546,1.135086,0.5634761090909092,0.5514745272727273,1.2455652181818182,-0.23391622727272726,-0.5421026909090909,-0.5533940181818182
bedroom6.jpg,-0.5504358913043478,-0.5504358913043478,-0.5183263,-0.2945344739130435,-0.18969984782608695,-0.21967926,-0.16746932373913045,0.3141528662608696,0.2684996139130435,0.4574330173913044,2.299288943478261,0.8025142804347827,-0.5504358913043478,-0.5504358913043478,-0.5504358913043478
bikerack1.jpg,-0.4886700125,-0.4886700125,-0.4886700125,-0.4886700125,0.10960553750000002,0.158046675,0.2615777475,0.078303755,0.60419586625,0.71313296875,1.1190644375,0.29637958750000004,-0.4082864625,-0.4886700125,-0.4886700125
bistrooutdoor5.jpg,-0.5395289272727273,-0.5395289272727273,-0.5395289272727273,-0.3922032090909091,-0.35697314,-0.22809378181818182,-0.39038701818181815,0.13183115272727275,0.45037424090909095,2.245191063636364,1.7415886627272728,-0.0868802881818182,-0.4168029363636364,-0.5395289272727273,-0.5395289272727273
bistrooutdoor6.jpg,-0.895346875,-0.895346875,-0.5563919583333333,0.5260529333333334,0.54077735,0.37208803416666664,0.14556354416666667,0.35347241291666665,0.38055056000000004,0.22492433166666667,0.658623625,0.807624725,0.057298597499999986,-0.8245434,-0.895346875
bleachers5.jpg,-0.6703525375,-0.6703525375,-0.6703525375,-0.6703525375,1.0606327875,0.3148268375,0.16931110000000005,0.11933949250000002,0.28538353975,0.911502705,1.04013115,0.7391404125,-0.61815265,-0.6703525375,-0.6703525375
bleachers6.jpg,-0.7150787666666667,-0.7150787666666667,-0.2538215833333333,-0.11598629333333334,-0.07777744166666668,-0.23138441458333334,0.15739829166666666,1.524330025,0.7607741025,0.7519984233333333,0.7588389066666666,0.23639405833333335,-0.6504488766666666,-0.7150787666666667,-0.7150787666666667
bleachers7.jpg,-0.9156607764705882,-0.9156607764705882,-0.3506885594117647,1.011333411764706,0.10449762217647057,0.5109322582352941,0.7058250117647059,0.41261776058823535,0.08408992235294119,0.12549981352941178,0.12778219588235296,0.47616947647058827,0.4118897411764706,-0.8729660529411765,-0.9156607764705882
bleachers8.jpg,-0.8191109454545454,-0.8191109454545454,-0.1320357272727273,1.546888560909091,1.242845490909091,0.6382929090909091,0.46356562727272727,0.30593392272727277,0.18244322000000002,-0.08784825454545456,-0.3442723454545455,-0.22248779090909093,-0.32354035545454546,-0.8124524909090909,-0.8191109454545454
boardwalk.jpg,-0.5726389083333333,-0.5726389083333333,-0.557376525,-0.4527330133333333,-0.15314586333333333,-0.039606108333333334,-0.034071775,0.8636098225,1.2504508683333333,1.8605901750000002,0.545492125,-0.5166768666666667,-0.48615212666666663,-0.562463975,-0.5726389083333333
boardwalk2.jpg,-0.71538115,-0.71538115,-0.6830765375000001,-0.49243302499999997,0.6927281625,1.7060994875,1.028848,0.565227775,0.533300615,0.32786937875,-0.057309458749999986,-0.263585525,-0.4961446875,-0.71538115,-0.71538115
boardwalk4.jpg,-0.4269724529411765,-0.4269724529411765,-0.4269724529411765,-0.4269724529411765,-0.4269724529411765,1.3084458535294117,2.778357588235294,0.6242447352941176,-0.22635422823529414,-0.3681073905882353,-0.35355382105882355,-0.3798360470588235,-0.3943896176470588,-0.4269724529411765,-0.4269724529411765
boardwalk6.jpg,-0.41405437500000003,-0.41405437500000003,-0.41405437500000003,-0.41405437500000003,-0.25056337500000003,-0.305060375,-0.348657975,0.5122593275,3.29661275,0.0617239,-0.1018903875,-0.053648799999999996,-0.3264489125,-0.41405437500000003,-0.41405437500000003
botanicalGarden4.jpg,-0.5382637083333334,-0.5382637083333334,-0.5382637083333334,-0.40113712500000004,-0.22335371666666667,0.15329074166666667,1.2609732333333332,2.2569449916666664,0.7208807391666667,0.08812237500000002,-0.08787496666666668,-0.5382637083333334,-0.5382637083333334,-0.5382637083333334,-0.5382637083333334
botanicalGarden5.jpg,-0.7732158235294118,-0.7630960588235294,-0.4841012058823529,-0.18807928411764707,-0.00038323529411765644,0.27244307176470584,0.46388902823529415,1.0905193935294117,0.6680226729411765,0.9162223588235294,1.671277225882353,-0.5538507176470588,-0.7732158235294118,-0.7732158235294118,-0.7732158235294118
botanicalGarden6.jpg,-0.534256325,-0.534256325,-0.534256325,-0.534256325,-0.534256325,1.1628423749999999,0.764552025,0.36291132000000004,0.01655293749999999,0.08583071249999999,0.877189325,0.9751581250000001,-0.5052427625,-0.534256325,-0.534256325
botanicalGarden7.jpg,-0.487968275,-0.487968275,-0.487968275,-0.487968275,-0.487968275,-0.47275595,-0.40725970833333336,-0.03005556916666666,1.395862115,1.7138671866666666,1.7857138083333333,-0.08162584999999999,-0.487968275,-0.487968275,-0.487968275
bowlingalley3.jpg,-0.6414004217391305,-0.6414004217391305,-0.2802336217391304,-0.25478474347826086,0.23107908521739132,0.8181455852173913,0.7868112265217392,0.8270539573913043,0.07833520826086957,-0.0069726404347826045,0.25116426521739127,0.5325230652173913,-0.4175192882608696,-0.6414004217391305,-0.6414004217391305
