presentedImage,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
alley3.jpg,-0.48171706666666664,-0.48171706666666664,-0.48171706666666664,-0.4604756083333333,-0.311785375,-0.25917864166666665,-0.1458387,-0.06663638333333331,-0.13152355,-0.05667986666666666,-0.08002010833333333,-0.048225575,-0.10913540666666666,-0.1125737525,-0.05638638166666667,-0.013040967500000005,0.10213572916666665,0.033899234999999986,1.5770332916666667,2.195041825,2.7080028333333335,2.05889057175,0.6180383083333333,-0.21578577,-0.48171706666666664,-0.48171706666666664,-0.48171706666666664,-0.48171706666666664,-0.48171706666666664,-0.48171706666666664,-0.48171706666666664,-0.48171706666666664,-0.48171706666666664,-0.48171706666666664,-0.48171706666666664,-0.48171706666666664
alley4.jpg,-0.25916048333333336,-0.25916048333333336,-0.25916048333333336,-0.25916048333333336,-0.25916048333333336,-0.25916048333333336,-0.25916048333333336,-0.25916048333333336,-0.25916048333333336,-0.25432015,-0.20107650833333335,-0.14783285833333334,-0.16235385833333335,-0.21075717000000002,-0.234958825,-0.234958825,0.12579108333333333,2.5191459344166667,4.334695083333333,0.48580685000000007,-0.07522788333333334,-0.18655551666666667,-0.196236175,-0.19139584166666668,-0.18655551666666667,-0.25916048333333336,-0.25916048333333336,-0.25916048333333336,-0.25916048333333336,-0.25916048333333336,-0.25916048333333336,-0.25916048333333336,-0.25916048333333336,-0.25916048333333336,-0.25916048333333336,-0.25916048333333336
amusement3.jpg,-0.6639156333333334,-0.6639156333333334,-0.6639156333333334,-0.6639156333333334,-0.4644485941666667,-0.0783642,-0.20371951666666666,-0.32712866916666666,-0.38928345833333333,-0.36800425,-0.4150921308333333,-0.44885495750000004,-0.4613385825,-0.49510142500000004,-0.49510142500000004,-0.47382221583333334,-0.49510142500000004,-0.37025092499999995,0.7655979558333333,1.0985426233333333,0.780942,0.6104451308333333,0.5314635733333334,0.8217574191666666,1.1914364,1.360161725,1.4687958083333335,1.2383006166666666,0.5798983083333333,0.5130227083333333,0.11270901666666668,-0.2892522416666667,-0.6508001,-0.6639156333333334,-0.6639156333333334,-0.6639156333333334
apartmentBuilding1.jpg,-0.7216344173913044,-0.7216344173913044,-0.7216344173913044,-0.7216344173913044,-0.7096184826086956,-0.04795185782608695,0.539193547826087,0.5663366782608695,0.2848224093478261,0.41291413043478264,0.10352476673913043,0.06039543782608696,-0.043659283043478256,-0.14504878304347826,-0.1999200556521739,-0.1851264675652174,-0.12923873043478262,0.8857507226086956,3.3877983330434778,0.12858153630434782,-0.17474559104347825,-0.17534384847826087,-0.0874384323478261,-0.026045816956521736,0.09284253304347825,0.11393423673913045,0.17817319826086958,0.6318214,0.44635330260869566,0.45122605652173914,0.022592521739130452,-0.6090477043478261,-0.7216344173913044,-0.7216344173913044,-0.7216344173913044,-0.7216344173913044
apartmentBuilding2.jpg,-0.7744351125,-0.7744351125,-0.7744351125,-0.7744351125,-0.7744351125,-0.18369836250000005,-0.0032666915000000296,0.10433099999999998,-0.07236497249999999,0.1707832125,-0.059755554875000005,-0.0863911325,-0.13349787124999998,-0.240320752375,-0.240320752375,-0.240320752375,-0.22652692125,-0.37042836375,0.49484807875000003,0.405977215,0.25819411249999996,0.39682929,0.63748879125,0.70575332875,0.951568125,1.0664938925,1.138082075,2.126585825,1.5548273,0.3639164835,-0.7744351125,-0.7744351125,-0.7744351125,-0.7744351125,-0.7744351125,-0.7744351125
apartmentBuilding3.jpg,-0.8624153833333333,-0.8624153833333333,-0.8624153833333333,-0.8624153833333333,-0.72721335,-0.2547507583333333,0.736280575,0.7618163833333335,0.4695931,0.768410475,0.36538899999999996,0.257291475,0.09811740499999999,-0.0262839075,-0.0853298925,-0.06800978333333334,0.016716750833333332,-0.08438497499999997,1.9932663925,0.31119135166666667,-0.13553168416666667,-0.15380825416666666,-0.10366977333333333,-0.012086836666666665,0.21485174808333332,0.28860319166666665,0.2555181730833333,0.9402628916666668,0.8470898833333332,0.8401083666666667,0.09688653333333336,-0.7110008666666667,-0.8624153833333333,-0.8624153833333333,-0.8624153833333333,-0.8624153833333333
apartmentBuilding4.jpg,-0.9776071764705883,-0.9776071764705883,-0.9776071764705883,-0.9776071764705883,-0.9151596176470589,-0.6610423941176471,-0.01262282941176469,0.03464912352941173,0.36166767647058823,0.7836065176470588,0.5024302541176471,0.4280652523529412,0.27372554294117646,0.07654781294117648,-0.003628010588235292,0.009524950588235293,0.030825320588235297,-0.2726611084705882,0.5810614223529411,0.26746676823529414,0.16435613176470587,0.14943492588235294,0.20619816,0.36473195941176473,0.6197286217647059,0.4957009123529412,0.17195996588235293,0.9383047882352942,1.078516505882353,1.5064577764705882,1.291076194117647,-0.650064905882353,-0.9776071764705883,-0.9776071764705883,-0.9776071764705883,-0.9776071764705883
appleorchard2.jpg,-0.6333439352941177,-0.6333439352941177,-0.6333439352941177,-0.6333439352941177,-0.6333439352941177,-0.6333439352941177,-0.4961386017647059,0.5495171823529411,0.8066078941176471,1.3389365529411763,0.5434947352941176,0.27225998176470584,0.13186042411764706,0.021724280588235292,0.061408991764705885,0.43383724764705883,0.58526045,0.4306701952941176,2.052619576470588,0.9958856582352941,0.26325356352941176,0.22241276058823528,0.23733351235294115,0.2352820376470588,0.2517621817647059,0.16552392411764702,-0.03940590352941176,-0.3645566647058823,-0.4957934411764706,-0.6036296470588235,-0.6333439352941177,-0.6333439352941177,-0.6333439352941177,-0.6333439352941177,-0.6333439352941177,-0.6333439352941177
appleorchard3.jpg,-0.4353239882352941,-0.4353239882352941,-0.4353239882352941,-0.4353239882352941,-0.4353239882352941,-0.4353239882352941,-0.4353239882352941,-0.4353239882352941,-0.4305716294117647,-0.3260196882352941,-0.3238611176470588,-0.32496097647058825,-0.33921805294117646,-0.3523752741176471,-0.345070274117647,-0.2624332370588235,-0.1609423488235294,-0.17768192352941176,0.13110164670588237,0.13339270552941174,0.1623927605882353,0.41149838352941176,1.4491286729411765,2.9280867176470586,2.2695143117647056,1.1827789782352942,0.7027316517647059,0.1294210605882353,-0.09479391764705883,-0.2740259058823529,-0.4288802823529412,-0.4353239882352941,-0.4353239882352941,-0.4353239882352941,-0.4353239882352941,-0.4353239882352941
appleorchard4.jpg,-0.2656433090909091,-0.2656433090909091,-0.2656433090909091,-0.2656433090909091,-0.2656433090909091,-0.2656433090909091,-0.2656433090909091,-0.2656433090909091,-0.2656433090909091,-0.2656433090909091,-0.2656433090909091,-0.2656433090909091,-0.2656433090909091,-0.2656433090909091,-0.2656433090909091,-0.2656433090909091,-0.2656433090909091,-0.1450309397272727,1.7726535909090908,3.3987961818181818,3.378780027272727,-0.17025707272727272,-0.2656433090909091,-0.2656433090909091,-0.2656433090909091,-0.2656433090909091,-0.2656433090909091,-0.2656433090909091,-0.2656433090909091,-0.2656433090909091,-0.2656433090909091,-0.2656433090909091,-0.2656433090909091,-0.2656433090909091,-0.2656433090909091,-0.2656433090909091
applestore1.jpg,-0.5864269,-0.5864269,-0.5864269,-0.5864269,-0.5864269,-0.40177903,-0.07813365454545451,-0.3737840363636364,-0.4686279665454545,-0.44567298727272725,-0.4842672936363636,-0.4855705363636363,-0.2601937909090909,-0.20134762727272726,-0.17915288181818181,-0.15445322090909092,-0.22358915454545453,-0.17574546454545456,0.6318400227272728,0.39892176545454544,0.32218728545454545,0.3656104018181818,0.4989315734545455,1.10297,1.5327641399999998,1.697411290909091,1.6736222636363636,2.0682181454545456,0.16088520727272723,-0.13208614545454544,-0.5246894818181818,-0.5864269,-0.5864269,-0.5864269,-0.5864269,-0.5864269
applestore2.jpg,-0.76689315,-0.76689315,-0.76689315,-0.76689315,-0.76689315,-0.7601869833333333,-0.17217680000000002,0.40350985833333336,0.10944849999999999,0.027998658333333325,-0.3004623791666667,-0.1417292141666667,-0.2513654158333333,-0.33167721916666665,-0.3292566666666667,-0.12541317500000002,0.3283715141666667,0.1189771275,0.7080989436666667,0.3868956778333333,0.3434346403333333,0.3594151975,0.38998854166666663,0.577094025,0.7668819,0.8900261975,1.5162761666666666,1.9950133166666666,1.4000339750000002,0.2458643775,-0.4932087416666667,-0.759814875,-0.76689315,-0.76689315,-0.76689315,-0.76689315
applestore4.jpg,-0.6807996916666667,-0.6807996916666667,-0.6807996916666667,-0.6807996916666667,-0.6807996916666667,-0.5802556916666667,0.10558914999999998,1.0814362666666666,1.1366086583333332,1.1203059333333334,0.48714773,0.24100266416666663,0.03598825833333332,-0.04044452166666667,-0.07306892999999999,-0.21238266666666664,0.116772275,0.10689694166666669,0.6830740724999999,0.176184025,-0.142224825,-0.16752398333333332,-0.119767,-0.0006668833333333216,0.20423567550000002,-0.0027859483333333344,0.13433870583333332,1.2032559083333332,0.9940708916666666,0.3910122333333334,-0.25826805,-0.4933338583333333,-0.6807996916666667,-0.6807996916666667,-0.6807996916666667,-0.6807996916666667
applestore6.jpg,-0.5390032636363636,-0.5390032636363636,-0.5390032636363636,-0.5390032636363636,-0.5390032636363636,-0.4244792909090909,0.2979785454545455,1.3862644636363637,1.861867081818182,2.5734494545454543,1.9311862363636365,1.6990148545454544,1.5184345181818182,0.780834890909091,0.020028072727272726,0.016648350909090913,0.03401167909090909,-0.20282875363636366,0.09687208636363637,-0.2812106181818182,-0.5280063545454545,-0.5390032636363636,-0.5390032636363636,-0.5390032636363636,-0.5390032636363636,-0.5390032636363636,-0.5390032636363636,-0.5390032636363636,-0.5390032636363636,-0.5390032636363636,-0.5390032636363636,-0.5390032636363636,-0.5390032636363636,-0.5390032636363636,-0.5390032636363636,-0.5390032636363636
aquarium1.jpg,-0.47615981818181824,-0.47615981818181824,-0.47615981818181824,-0.47615981818181824,-0.47615981818181824,-0.47615981818181824,-0.47615981818181824,-0.47615981818181824,-0.47615981818181824,-0.47615981818181824,-0.47615981818181824,-0.47615981818181824,-0.47615981818181824,-0.47615981818181824,-0.47615981818181824,-0.47615981818181824,-0.47615981818181824,-0.3748852881818182,0.4419625818181819,0.5717912727272728,0.5422659545454546,0.7028692,0.8024340363636363,1.201007409090909,1.9262563909090908,3.057190090909091,2.3645264545454547,0.1697691181818182,-0.17043894545454544,-0.2830729454545455,-0.47615981818181824,-0.47615981818181824,-0.47615981818181824,-0.47615981818181824,-0.47615981818181824,-0.47615981818181824
arcade1.jpg,-0.6488590260869566,-0.6488590260869566,-0.6488590260869566,-0.6488590260869566,-0.6488590260869566,-0.5557526156521739,-0.29336168695652176,-0.11153877826086958,-0.10925632913043479,0.021690133913043464,-0.05948351834782609,0.07951616173913044,-0.04016686695652175,-0.14503405347826087,-0.20124907695652175,-0.18691645391304346,-0.08954746013043478,-0.034425458173913036,0.9436877702173914,0.8592023006521738,0.5952530304347826,0.7237342260869566,0.9887584956521739,1.4023630913043479,1.6593414173913046,2.0554392800000003,1.3891196565217392,-0.4562060434782609,-0.6488590260869566,-0.6488590260869566,-0.6488590260869566,-0.6488590260869566,-0.6488590260869566,-0.6488590260869566,-0.6488590260869566,-0.6488590260869566
arcade2.jpg,-0.42668185833333333,-0.42668185833333333,-0.42668185833333333,-0.42668185833333333,-0.42668185833333333,-0.42668185833333333,-0.42668185833333333,-0.42668185833333333,-0.42668185833333333,-0.42668185833333333,-0.42668185833333333,-0.3553675333333333,1.2400864666666667,2.73975495,2.1911955833333336,1.6053073416666666,1.2336847499999999,0.8341423129166666,0.6893675833333334,-0.026622563,-0.28346608333333334,-0.235323125,-0.16310870833333335,-0.2660562796666667,-0.37036604633333337,-0.3515941083333333,-0.37036604633333337,-0.3234362,-0.3140502333333333,-0.23896251666666668,-0.407909925,-0.42668185833333333,-0.42668185833333333,-0.42668185833333333,-0.42668185833333333,-0.42668185833333333
artStudio1.jpg,-0.7117329,-0.7117329,-0.7117329,-0.7117329,-0.7117329,-0.7117329,-0.32222323,0.40611490000000006,0.9401977625,0.996540225,0.2420590125,0.16745088749999998,-0.02444773875,-0.12401108999999999,-0.1907066225,0.49854925874999995,0.672118935,-0.043364502499999985,0.453890745,0.73239911875,0.43619181500000004,0.06932327,0.0858959525,0.2379623125,0.57204394875,0.87061765,0.18097712374999997,0.429127575,0.6504947999999999,0.14559995000000003,-0.2537411125,-0.7117329,-0.7117329,-0.7117329,-0.7117329,-0.7117329
artStudio3.jpg,-0.555978825,-0.555978825,-0.555978825,-0.555978825,-0.555978825,-0.555978825,-0.555978825,-0.555978825,-0.555978825,-0.4778096125,1.25281685,1.8509753999999998,1.1635324875,0.6816269125,0.4969847875,0.2067747375,0.2272344625,-0.0355381625,0.8603697,0.9120951374999999,1.328223175,1.86419885,1.0181664549999998,0.2680695125,-0.4981445625,-0.555978825,-0.555978825,-0.555978825,-0.555978825,-0.555978825,-0.555978825,-0.555978825,-0.555978825,-0.555978825,-0.555978825,-0.555978825
attic1.jpg,-0.4443285086956522,-0.4443285086956522,-0.4443285086956522,-0.4443285086956522,-0.4443285086956522,-0.4443285086956522,-0.4443285086956522,-0.4443285086956522,-0.4193308347826087,-0.3865998086956522,-0.2797276677826087,-0.19463338173913042,-0.0853285177826087,0.32986691917391303,0.6428942043478261,0.8976192434782608,1.5604932173913042,1.3462371826086956,2.6305031304347826,0.9624627117391304,0.6958067134782608,0.4078040565217391,-0.08841642834782606,-0.15392862173913044,-0.26173104347826087,-0.2720699608695652,-0.28951750182608693,-0.24415405130434784,-0.28816234782608696,-0.3227121896521739,-0.4111047173913044,-0.4443285086956522,-0.4443285086956522,-0.4443285086956522,-0.4443285086956522,-0.4443285086956522
attic2.jpg,-0.3259361875,-0.3259361875,-0.3259361875,-0.3259361875,-0.3259361875,-0.3259361875,-0.3259361875,-0.2677610375,-0.2289776,-0.19019416249999999,-0.19019416249999999,-0.17080245,-0.10857462500000001,0.07427402500000002,0.105388025,-0.019067649999999995,0.10397899875000001,1.217832045,4.2014928625,0.921634325,0.37281928750000004,0.2100160375,0.1912780875,-0.030354000000000023,-0.3259361875,-0.3259361875,-0.3259361875,-0.3259361875,-0.3259361875,-0.3259361875,-0.3259361875,-0.3259361875,-0.3259361875,-0.3259361875,-0.3259361875,-0.3259361875
attic3.jpg,-0.354509125,-0.354509125,-0.354509125,-0.354509125,-0.354509125,-0.354509125,-0.354509125,-0.354509125,-0.354509125,-0.354509125,-0.354509125,-0.1988889875,-0.13677168,-0.25723394625,-0.24375421249999998,1.09993335,2.663644775,2.5289592375,2.039784175,0.52255559625,-0.2255137375,-0.22283055,-0.18691821249999999,-0.210859775,-0.24677211124999998,-0.23480133749999998,-0.23480133749999998,-0.210859775,-0.23480133749999998,-0.22283055,-0.22283055,-0.24677211124999998,-0.354509125,-0.354509125,-0.354509125,-0.354509125
attic4.jpg,-0.4140499294117647,-0.4140499294117647,-0.4140499294117647,-0.4140499294117647,-0.4140499294117647,-0.4140499294117647,-0.4140499294117647,-0.4140499294117647,-0.4140499294117647,-0.4140499294117647,-0.4140499294117647,-0.4140499294117647,-0.4140499294117647,-0.4140499294117647,-0.4140499294117647,-0.4140499294117647,-0.4140499294117647,-0.33865251647058825,0.16810872647058822,0.5572378553529411,1.6646001470588234,2.515231048705882,2.7942003529411767,1.9817353882352942,0.9509541415882353,0.3734429647058824,-0.10400767058823529,-0.2910373661176471,-0.37224209999999996,-0.3764228823529412,-0.4140499294117647,-0.4140499294117647,-0.4140499294117647,-0.4140499294117647,-0.4140499294117647,-0.4140499294117647
auto_showroom1.jpg,-0.6027773636363637,-0.6027773636363637,-0.6027773636363637,-0.6027773636363637,-0.6027773636363637,-0.6027773636363637,-0.570882009090909,0.11636570000000002,1.0959137454545453,1.5891579272727272,0.49716092727272726,0.19155071818181818,0.3021642472727273,0.13417086454545454,0.0063108327272727105,0.03007183272727272,0.03670812727272727,-0.27276349636363634,0.1421931509090909,-0.08005035454545456,-0.1313649181818182,-0.13816064,-0.0714771381818182,0.020584601818181808,0.2956119781818182,0.9929344181818182,0.7903606181818182,1.2275337454545454,1.2104247363636362,-0.18119164545454544,-0.6027773636363637,-0.6027773636363637,-0.6027773636363637,-0.6027773636363637,-0.6027773636363637,-0.6027773636363637
auto_showroom3.jpg,-0.5967800625,-0.5967800625,-0.5967800625,-0.5967800625,-0.589136825,-0.5127043875,0.20663660374999998,0.41141368749999996,0.03405606250000001,0.14301291249999998,-0.168143435,-0.265690385,-0.31259089625,-0.3260621725,-0.3206985025,-0.3429846675,-0.319769805,-0.431934975,0.207731045,0.430902955,0.43272256249999996,1.0257930025,0.50989261875,0.50377752125,0.8146258625,1.1158655875,1.973023075,2.6983263374999997,-0.3534834,-0.5967800625,-0.5967800625,-0.5967800625,-0.5967800625,-0.5967800625,-0.5967800625,-0.5967800625
auto_showroom4.jpg,-0.5936257818181818,-0.5936257818181818,-0.5936257818181818,-0.5936257818181818,-0.5936257818181818,-0.5936257818181818,-0.5936257818181818,-0.4548626,-0.2617090090909091,0.35690824545454547,0.8022258000000001,1.3245866727272728,1.4001656,0.6781402272727273,0.32732110636363637,0.060352456363636356,-0.09926481636363636,-0.28541457363636363,0.03923035909090909,-0.2018883890909091,-0.23648430909090912,-0.2675569436363636,-0.2324540609090909,-0.1899141090909091,-0.16128495263636364,0.14306567454545455,0.3132988681818181,1.1750796272727273,1.6435093090909092,1.3903530454545454,-0.2537877272727273,-0.47973136363636365,-0.5936257818181818,-0.5936257818181818,-0.5936257818181818,-0.5936257818181818
auto_showroom5.jpg,-0.5908631,-0.5908631,-0.5908631,-0.5908631,-0.5908631,-0.5193323672727272,0.15256002454545456,0.6030024545454545,-0.020094563636363635,-0.01204387181818181,-0.19262549636363638,-0.21780592218181818,-0.2884551454545454,-0.3217745309090909,-0.33885647636363636,-0.29248587545454546,-0.21346599454545456,-0.18880885636363634,1.7353035727272728,1.7017964145454547,0.885689690909091,0.6275979636363637,1.092408999090909,0.8425259181818181,0.7685259000000001,0.1844994327272727,0.20114310909090907,0.5593343636363637,-0.026776136363636373,-0.222369,-0.5908631,-0.5908631,-0.5908631,-0.5908631,-0.5908631,-0.5908631
