presentedImage,participant,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
dining_car6.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diningroom1.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diningroom3.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diningroom5.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dinosaur4.jpg,44162,-0.6636253,-0.6636253,-0.6636253,-0.6636253,0.1070363,3.189683,2.419021,2.03369,1.455694,1.263029,0.8776979,0.4923671,0.4923671,0.2997018,0.2997018,0.2997018,0.2997018,-0.08562907,0.4923671,-0.6636253,-0.6636253,-0.6636253,-0.6636253,-0.6636253,-0.6636253,-0.6636253,-0.6636253,-0.6636253,-0.6636253,-0.6636253,-0.6636253,-0.6636253,-0.6636253,-0.6636253,-0.6636253,-0.6636253
dock1.jpg,44162,-0.3075426,-0.3075426,-0.3075426,-0.3075426,-0.3075426,-0.3075426,-0.3075426,-0.3075426,-0.3075426,-0.3075426,-0.3075426,-0.3075426,-0.3075426,-0.3075426,-0.3075426,-0.3075426,-0.3075426,1.81049,5.228224,0.8958849,0.5589252,0.6551994,0.07755423,-0.3075426,-0.3075426,-0.3075426,-0.3075426,-0.3075426,-0.3075426,-0.3075426,-0.3075426,-0.3075426,-0.3075426,-0.3075426,-0.3075426,-0.3075426
dock2.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dock3.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dock4.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
doctor1.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dormroom6.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dormroom9.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
driveway4.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
driveway6.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
driveway7.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
driveway8.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drycleaners4.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drycleaners6.jpg,44162,-0.6753429,-0.6753429,-0.6753429,-0.6753429,-0.6753429,-0.6753429,-0.6753429,-0.6753429,-0.6753429,-0.6753429,-0.6753429,-0.6753429,-0.6753429,-0.6753429,-0.6753429,-0.6753429,-0.6753429,-0.4939075,0.7761403,0.7761403,1.139011,1.139011,0.7761403,0.5947049,0.9575757,1.139011,0.9575757,2.046188,2.227623,2.77193,0.0503987,-0.6753429,-0.6753429,-0.6753429,-0.6753429,-0.6753429
drymountains.jpg,44162,-0.4563773,-0.4563773,-0.4563773,-0.4563773,-0.4563773,-0.4563773,-0.4563773,-0.4563773,-0.4563773,-0.4563773,-0.4563773,-0.4563773,-0.4563773,-0.4563773,-0.4563773,-0.4563773,0.5857977,1.566668,3.160583,2.915366,1.260146,1.995799,1.505364,-0.2111597,-0.4563773,-0.4563773,-0.4563773,-0.4563773,-0.4563773,-0.4563773,-0.4563773,-0.4563773,-0.4563773,-0.4563773,-0.4563773,-0.4563773
drymountains3.jpg,44162,-0.5724376,-0.5724376,-0.5724376,-0.5724376,-0.5724376,-0.5724376,-0.5724376,-0.5724376,-0.5724376,-0.5724376,-0.5724376,-0.5724376,-0.5724376,-0.5724376,-0.5724376,-0.5724376,-0.5724376,-0.5724376,0.5203978,0.3642785,0.2081591,0.2081591,0.3642785,0.3642785,0.3642785,0.5203978,0.5203978,1.769353,1.769353,3.642785,2.54995,-0.5724376,-0.5724376,-0.5724376,-0.5724376,-0.5724376
drymountains5.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drymountains6.jpg,44162,-0.7448531,-0.7448531,-0.7448531,-0.7448531,-0.5505437,2.364099,2.16979,1.97548,1.392552,1.586861,0.6153135,0.8096231,0.6153135,0.421004,0.2266945,0.421004,0.421004,0.2266945,1.586861,0.6153135,-0.7448531,-0.7448531,-0.7448531,-0.7448531,-0.7448531,-0.7448531,-0.7448531,-0.7448531,-0.7448531,-0.7448531,-0.7448531,-0.7448531,-0.7448531,-0.7448531,-0.7448531,-0.7448531
dugout1.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dugout2.jpg,44162,-0.249506,-0.249506,-0.249506,-0.249506,-0.249506,-0.249506,-0.249506,-0.249506,-0.249506,-0.249506,-0.249506,-0.249506,-0.249506,-0.249506,-0.249506,-0.249506,-0.249506,2.192261,5.24447,0.7969657,-0.249506,-0.249506,-0.249506,-0.249506,-0.249506,-0.249506,-0.249506,-0.249506,-0.249506,-0.249506,-0.249506,-0.249506,-0.249506,-0.249506,-0.249506,-0.249506
dugout4.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elevatorOutside1.jpg,44162,-0.5476794,-0.5476794,-0.5476794,-0.5476794,-0.5476794,-0.5476794,-0.5476794,-0.5476794,-0.5476794,0.9310549,1.670422,2.9027,2.9027,1.79365,1.423966,0.807827,0.807827,0.1916877,0.5613713,-0.3012237,-0.5476794,-0.5476794,-0.5476794,-0.5476794,-0.5476794,-0.5476794,-0.5476794,-0.5476794,-0.5476794,-0.5476794,-0.5476794,-0.5476794,-0.5476794,-0.5476794,-0.5476794,-0.5476794
elevatorOutside2.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elevatorOutside4.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exerciseequipment3.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exerciseequipment5.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eyeglassstore9.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fabricstore1.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fabricstore2.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factory1.jpg,44162,-0.4352883,-0.4352883,-0.4352883,-0.4352883,-0.4352883,-0.4352883,-0.4352883,-0.4352883,-0.4352883,-0.4352883,-0.4352883,-0.4352883,-0.4352883,0.2387065,2.934686,1.923694,1.923694,1.249699,3.271683,1.0812,-0.4352883,-0.4352883,-0.4352883,-0.4352883,-0.4352883,-0.4352883,-0.4352883,-0.4352883,-0.4352883,-0.4352883,-0.4352883,-0.4352883,-0.4352883,-0.4352883,-0.4352883,-0.4352883
farm1.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
farm2.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
farm3.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
farm4.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
farmersmarket4.jpg,44162,-0.5077903,-0.5077903,-0.5077903,-0.5077903,-0.5077903,-0.5077903,-0.5077903,-0.5077903,-0.5077903,-0.5077903,-0.5077903,-0.5077903,-0.5077903,-0.5077903,-0.5077903,-0.5077903,-0.5077903,-0.3790547,0.3933587,0.3933587,0.3933587,0.2646231,0.5220942,0.5220942,0.7795653,1.165772,3.483012,3.483012,1.165772,-0.5077903,-0.5077903,-0.5077903,-0.5077903,-0.5077903,-0.5077903,-0.5077903
fireplace4.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
firestation2.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
firestation3.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
firestation4.jpg,44162,-0.5691893,-0.5691893,-0.5691893,-0.5691893,-0.5691893,-0.5691893,-0.5691893,-0.5691893,-0.5691893,-0.3512019,3.027603,2.264647,1.392697,0.9567224,0.9567224,0.6297413,0.738735,0.3027602,1.937666,2.046659,-0.2422082,-0.5691893,-0.5691893,-0.5691893,-0.5691893,-0.5691893,-0.5691893,-0.5691893,-0.5691893,-0.5691893,-0.5691893,-0.5691893,-0.5691893,-0.5691893,-0.5691893,-0.5691893
firestation5.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fittingroom2.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fittingroom5.jpg,44162,-0.3497265,-0.3497265,-0.3497265,-0.3497265,-0.3497265,-0.3497265,-0.3497265,-0.3497265,-0.3497265,-0.3497265,-0.3497265,-0.3497265,-0.3497265,-0.3497265,-0.3497265,-0.3497265,-0.3497265,-0.3497265,0.09463187,0.09463187,0.09463187,0.02057214,0.02057214,0.09463187,0.2427513,0.61305,4.538216,3.2792,-0.3497265,-0.3497265,-0.3497265,-0.3497265,-0.3497265,-0.3497265,-0.3497265,-0.3497265
flowershop.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flowershop3.jpg,44162,-0.4423646,-0.4423646,-0.4423646,-0.4423646,-0.4423646,-0.4423646,-0.4423646,-0.4423646,-0.4423646,-0.4423646,-0.4423646,-0.4423646,-0.4423646,-0.4423646,-0.4423646,-0.4423646,-0.4423646,-0.4423646,0.4262787,0.2815048,0.4262787,2.887435,2.887435,2.308339,2.597887,0.5710525,-0.4423646,-0.4423646,-0.4423646,-0.4423646,-0.4423646,-0.4423646,-0.4423646,-0.4423646,-0.4423646,-0.4423646
foodcourt.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
foodcourt6.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forestpath10.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forestpath2.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forestpath4.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forestpath6.jpg,44162,-0.3302489,-0.3302489,-0.3302489,-0.3302489,-0.3302489,-0.3302489,-0.3302489,-0.3302489,-0.3302489,-0.3302489,-0.3302489,-0.3302489,-0.3302489,-0.3302489,-0.3302489,-0.006739786,4.603265,1.934315,2.09607,1.529929,-0.2493716,-0.3302489,-0.3302489,-0.3302489,-0.3302489,-0.3302489,-0.3302489,-0.3302489,-0.3302489,-0.3302489,-0.3302489,-0.3302489,-0.3302489,-0.3302489,-0.3302489,-0.3302489
fountain.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fountain4.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fountain7.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frontDoor.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frontDoor2.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frontDoor3.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frontDoor5.jpg,44162,-0.1972027,-0.1972027,-0.1972027,-0.1972027,-0.1972027,-0.1972027,-0.1972027,-0.1972027,-0.1972027,-0.1972027,-0.1972027,-0.1972027,-0.1972027,-0.1972027,-0.1972027,-0.1972027,-0.1972027,-0.1972027,5.718877,0.9860134,-0.1972027,-0.1972027,-0.1972027,-0.1972027,-0.1972027,-0.1972027,-0.1972027,-0.1972027,-0.1972027,-0.1972027,-0.1972027,-0.1972027,-0.1972027,-0.1972027,-0.1972027,-0.1972027
frontFoyer.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frontFoyer4.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frontFoyer6.jpg,44162,-0.9190074,-0.9190074,-0.9190074,-0.9190074,-0.9190074,-0.9190074,-0.9190074,-0.9190074,-0.9190074,-0.9190074,-0.9190074,-0.9190074,-0.9190074,0.7388098,1.099205,0.6667308,0.6667308,0.5946518,1.747916,1.315442,1.387521,1.4596,1.4596,1.171284,0.8829678,0.6667308,0.3784148,0.9550468,1.099205,0.8108888,-0.5586123,-0.9190074,-0.9190074,-0.9190074,-0.9190074,-0.9190074
frontFoyer7.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frontLawn2.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frontLawn3.jpg,44162,-0.4256781,-0.4256781,-0.4256781,-0.4256781,-0.4256781,-0.4256781,-0.4256781,-0.4256781,-0.4256781,-0.4256781,-0.4256781,-0.4256781,-0.2958102,3.859962,1.782076,1.132737,1.262604,1.262604,2.691151,0.2236614,-0.4256781,-0.4256781,-0.4256781,-0.4256781,-0.4256781,-0.4256781,-0.4256781,-0.4256781,-0.4256781,-0.4256781,-0.4256781,-0.4256781,-0.4256781,-0.4256781,-0.4256781,-0.4256781
frontLawn4.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frontLawn5.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gasstation2.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gasstation6.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gasstation7.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gasstation8.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gazebo.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gazebo2.jpg,44162,-0.4241753,-0.4241753,-0.4241753,-0.4241753,-0.4241753,-0.4241753,-0.4241753,-0.4241753,-0.4241753,-0.4241753,-0.4241753,-0.4241753,-0.4241753,-0.4241753,-0.4241753,-0.4241753,-0.4241753,-0.4241753,-0.01423407,0.2932219,0.1907366,0.08825125,0.1907366,0.1907366,0.3957072,0.4981925,0.7031631,3.470266,4.187664,-0.01423407,-0.4241753,-0.4241753,-0.4241753,-0.4241753,-0.4241753,-0.4241753
gazebo3.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gazebo5.jpg,44162,-0.6672339,-0.6672339,-0.6672339,-0.6672339,-0.6672339,-0.6672339,-0.3087202,2.917903,2.200876,1.842362,1.663105,1.125335,0.766821,0.5875641,0.766821,0.766821,0.5875641,0.4083073,1.304592,0.04979355,-0.6672339,-0.6672339,-0.6672339,-0.6672339,-0.6672339,-0.6672339,-0.6672339,-0.6672339,-0.6672339,-0.6672339,-0.6672339,-0.6672339,-0.6672339,-0.6672339,-0.6672339,-0.6672339
golfcourse10.jpg,44162,-0.5242796,-0.5242796,-0.5242796,-0.5242796,-0.5242796,-0.5242796,-0.5242796,-0.5242796,-0.5242796,-0.5242796,-0.5242796,-0.5242796,-0.5242796,-0.5242796,-0.5242796,-0.5242796,-0.5242796,-0.5242796,2.446638,2.271878,1.223319,1.572839,1.572839,1.572839,1.922359,1.922359,-0.3495197,-0.5242796,-0.5242796,-0.5242796,-0.5242796,-0.5242796,-0.5242796,-0.5242796,-0.5242796,-0.5242796
golfcourse6.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
golfcourse7.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greenhouse.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greenhouse2.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greenhouse5.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greenmountains.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grocerystore2.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grocerystore3.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grocerystore5.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grocerystore6.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hallway.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hallway2.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hallway4.jpg,44162,-0.2928622,-0.2928622,-0.2928622,-0.2928622,-0.2928622,-0.2928622,-0.2928622,-0.2928622,-0.2928622,-0.2928622,-0.2928622,-0.2928622,-0.2928622,-0.2928622,-0.2928622,-0.2928622,2.507632,4.56682,2.26053,0.03660777,-0.2928622,-0.2928622,-0.2928622,-0.2928622,-0.2928622,-0.2928622,-0.2928622,-0.2928622,-0.2928622,-0.2928622,-0.2928622,-0.2928622,-0.2928622,-0.2928622,-0.2928622,-0.2928622
hallway5.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hardwarestore1.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hayfield4.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hayfield5.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hayfield6.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hayfield7.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hedgemaze1.jpg,44162,-0.9869925,-0.9869925,-0.9869925,-0.9869925,-0.9869925,-0.9869925,-0.9869925,-0.3409611,0.9511018,1.597133,1.166446,1.058774,0.8434299,0.6280861,0.8434299,0.6280861,0.6280861,0.6280861,1.274117,0.9511018,0.4127423,0.6280861,0.8434299,1.058774,1.597133,1.381789,-0.9869925,-0.9869925,-0.9869925,-0.9869925,-0.9869925,-0.9869925,-0.9869925,-0.9869925,-0.9869925,-0.9869925
highway.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway2.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway4.jpg,44162,-0.5027074,-0.5027074,-0.5027074,-0.5027074,-0.5027074,-0.5027074,-0.5027074,-0.5027074,-0.5027074,-0.5027074,-0.5027074,-0.5027074,-0.5027074,-0.5027074,-0.5027074,-0.5027074,0.3800958,0.9686312,2.881371,1.189332,0.4536627,1.262899,2.366403,2.954938,1.115765,-0.5027074,-0.5027074,-0.5027074,-0.5027074,-0.5027074,-0.5027074,-0.5027074,-0.5027074,-0.5027074,-0.5027074,-0.5027074
highway7.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
homegarage.jpg,44162,-0.3994047,-0.3994047,-0.3994047,-0.3994047,-0.3994047,-0.3994047,-0.3994047,-0.3994047,-0.3994047,-0.3994047,-0.3994047,-0.3994047,-0.3994047,-0.3994047,-0.3994047,-0.3994047,-0.3994047,-0.3994047,0.08800445,1.184675,0.5754136,2.159493,2.890607,3.865425,0.8191182,-0.3994047,-0.3994047,-0.3994047,-0.3994047,-0.3994047,-0.3994047,-0.3994047,-0.3994047,-0.3994047,-0.3994047,-0.3994047
homegarage2.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
homegarage3.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
homegarage4.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
homegarden6.jpg,44162,-0.4578242,-0.4578242,-0.4578242,-0.4578242,-0.4578242,-0.4578242,-0.4578242,1.190343,4.376799,2.948388,0.7508317,0.2014427,0.2014427,0.09156486,0.09156486,0.09156486,0.2014427,-0.1281908,0.4211983,0.09156486,-0.4578242,-0.4578242,-0.4578242,-0.4578242,-0.4578242,-0.4578242,-0.4578242,-0.4578242,-0.4578242,-0.4578242,-0.4578242,-0.4578242,-0.4578242,-0.4578242,-0.4578242,-0.4578242
homegarden7.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
homeoffice.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
homeoffice8.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hometheater2.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
horsebarn11.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
horsebarn8.jpg,44162,-0.5485985,-0.5485985,-0.5485985,-0.5485985,-0.5485985,-0.5485985,-0.5485985,-0.5485985,-0.5485985,-0.5485985,-0.5485985,-0.5485985,-0.5485985,-0.5485985,-0.5485985,-0.5485985,-0.5485985,-0.5485985,0.373047,0.768038,0.768038,1.031365,1.031365,1.163029,1.55802,2.216338,3.269647,2.084675,-0.5485985,-0.5485985,-0.5485985,-0.5485985,-0.5485985,-0.5485985,-0.5485985,-0.5485985
horsebarn9.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hospitalroom2.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hospitalroom3.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hotelRoom2.jpg,44162,-0.2365491,-0.2365491,-0.2365491,-0.2365491,-0.2365491,-0.2365491,-0.2365491,-0.2365491,-0.2365491,-0.2365491,-0.2365491,-0.2365491,-0.2365491,-0.2365491,-0.2365491,-0.2365491,-0.2365491,-0.2365491,0.2432124,5.280709,2.282199,-0.2365491,-0.2365491,-0.2365491,-0.2365491,-0.2365491,-0.2365491,-0.2365491,-0.2365491,-0.2365491,-0.2365491,-0.2365491,-0.2365491,-0.2365491,-0.2365491,-0.2365491
hotelRoom3.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hotelRoom7.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hotellobby2.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hut1.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hut2.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hut3.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hut5.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
icecream2.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
igloo.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
igloo2.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
igloo4.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
igloo5.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jail1.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jewelrystore.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jewelrystore8.jpg,44162,-0.4664972,-0.4664972,-0.4664972,-0.4664972,-0.4664972,-0.4664972,-0.4664972,-0.4664972,-0.4664972,-0.4664972,-0.4664972,-0.4664972,-0.4664972,2.30363,3.342428,2.30363,0.9185666,0.5723007,1.957364,1.437966,0.2260347,-0.4664972,-0.4664972,-0.4664972,-0.4664972,-0.4664972,-0.4664972,-0.4664972,-0.4664972,-0.4664972,-0.4664972,-0.4664972,-0.4664972,-0.4664972,-0.4664972,-0.4664972
kindergarten_classroom.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kindergarten_classroom5.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kindergarten_classroom6.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kindergarten_classroom7.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lab1.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lab3.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lab4.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lab5.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labClass7.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laundromat2.jpeg,44162,-0.465789,-0.465789,-0.465789,-0.465789,-0.465789,-0.465789,-0.465789,-0.465789,-0.465789,-0.465789,-0.465789,-0.465789,-0.465789,-0.465789,-0.465789,-0.465789,-0.465789,-0.465789,0.005233563,0.3820516,0.2878471,0.3820516,1.418301,2.171937,2.171937,3.4908,2.266142,-0.465789,-0.465789,-0.465789,-0.465789,-0.465789,-0.465789,-0.465789,-0.465789,-0.465789
laundromat3.jpg,44162,-0.3937561,-0.3937561,-0.3937561,-0.3937561,-0.3937561,-0.3937561,-0.3937561,-0.3937561,-0.3937561,-0.3937561,-0.3937561,-0.3937561,-0.3937561,-0.3937561,-0.3937561,0.3033858,2.511002,2.394811,3.672905,1.93005,1.000528,-0.3937561,-0.3937561,-0.3937561,-0.3937561,-0.3937561,-0.3937561,-0.3937561,-0.3937561,-0.3937561,-0.3937561,-0.3937561,-0.3937561,-0.3937561,-0.3937561,-0.3937561
laundromat4.jpg,44162,-0.452641,-0.452641,-0.452641,-0.452641,-0.452641,-0.452641,-0.452641,-0.452641,-0.452641,3.260161,3.569562,2.228827,0.8880932,0.3724262,0.3724262,0.3724262,0.2692928,-0.04010743,0.3724262,-0.3495077,-0.452641,-0.452641,-0.452641,-0.452641,-0.452641,-0.452641,-0.452641,-0.452641,-0.452641,-0.452641,-0.452641,-0.452641,-0.452641,-0.452641,-0.452641,-0.452641
library_aisle10.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
library_aisle3.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
library_aisle8.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
library_aisle9.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lightingstore2.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lightingstore3.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lightingstore4.jpg,44162,-0.4156115,-0.4156115,-0.4156115,-0.4156115,-0.4156115,-0.4156115,-0.4156115,-0.4156115,-0.4156115,-0.4156115,-0.4156115,-0.4156115,-0.4156115,-0.4156115,-0.4156115,-0.4156115,-0.4156115,-0.4156115,0.2078057,0.1039029,0.3117086,0.0,0.0,0.2078057,0.1039029,0.3117086,0.4156115,1.142932,4.883435,2.285863,-0.4156115,-0.4156115,-0.4156115,-0.4156115,-0.4156115,-0.4156115
liquorstore.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liquorstore2.jpg,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
